repetition,role,axis,entity_id,fold_index_0based,fold_index_1based,seed,manifest_sha256,partition_uses_labels
4,sensitivity,subject,32,1,2,890779466,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,subject,33,1,2,890779466,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,subject,34,1,2,890779466,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,subject,35,1,2,890779466,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,subject,36,3,4,890779466,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,subject,37,1,2,890779466,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,subject,38,3,4,890779466,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,subject,39,0,1,890779466,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,subject,40,1,2,890779466,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,subject,41,2,3,890779466,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,subject,42,0,1,890779466,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,subject,43,3,4,890779466,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,subject,44,3,4,890779466,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,subject,45,2,3,890779466,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,subject,46,0,1,890779466,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,subject,47,3,4,890779466,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,subject,48,2,3,890779466,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,subject,49,2,3,890779466,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,subject,5,0,1,890779466,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,subject,50,1,2,890779466,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,subject,52,1,2,890779466,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,subject,53,0,1,890779466,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,subject,54,2,3,890779466,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,subject,55,1,2,890779466,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,subject,56,1,2,890779466,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,subject,57,0,1,890779466,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,subject,58,3,4,890779466,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,subject,59,2,3,890779466,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,subject,6,2,3,890779466,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,subject,60,1,2,890779466,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,subject,61,2,3,890779466,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,subject,62,0,1,890779466,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,subject,63,0,1,890779466,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,subject,64,0,1,890779466,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,subject,65,3,4,890779466,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,subject,7,1,2,890779466,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,subject,8,3,4,890779466,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,subject,9,2,3,890779466,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,stimulus,1441,3,4,1625393175,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,stimulus,1750,0,1,1625393175,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,stimulus,2314,0,1,1625393175,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,stimulus,2491,1,2,1625393175,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,stimulus,3053,3,4,1625393175,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,stimulus,3063,1,2,1625393175,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,stimulus,3080,3,4,1625393175,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,stimulus,3170,2,3,1625393175,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,stimulus,4220,2,3,1625393175,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,stimulus,5760,2,3,1625393175,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,stimulus,8080,1,2,1625393175,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,stimulus,8370,3,4,1625393175,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,stimulus,8492,3,4,1625393175,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,stimulus,9220,3,4,1625393175,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,stimulus,9331,1,2,1625393175,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,stimulus,9360,0,1,1625393175,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,stimulus,Angry_face_1,3,4,1625393175,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,stimulus,Beach_1,0,1,1625393175,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,stimulus,Depressed_pose_4,2,3,1625393175,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,stimulus,Dog_18,1,2,1625393175,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,stimulus,Dog_26,1,2,1625393175,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,stimulus,Dog_6,0,1,1625393175,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,stimulus,Dummy_1,2,3,1625393175,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,stimulus,Flowers_6,0,1,1625393175,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,stimulus,Garbage_dump_6,0,1,1625393175,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,stimulus,Lake_12,2,3,1625393175,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,stimulus,Lake_3,1,2,1625393175,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,stimulus,Miserable_pose_3,2,3,1625393175,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,stimulus,Pinecone_1,0,1,1625393175,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,stimulus,Snow_1,3,4,1625393175,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,stimulus,Tumor_1,1,2,1625393175,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
4,sensitivity,stimulus,Yarn_1,2,3,1625393175,72cbefb8a437959abd7a4892070ac468a27dff4c04e05ef8b56344ecbebb3a4b,False
