stimulus_id,train_n_subjects,train_score_mean,train_score_std,train_high_rate,train_high_low_entropy,target,test_subject,subset,rank_col,rank_within_fold
2314,62,7.145161290322581,1.3179501947801044,0.8709677419354839,0.38454291975622856,valence,61,top25_train_score_std,train_score_std,7
Dog_18,62,7.709677419354839,1.312312619794064,0.9516129032258065,0.19373848090893372,valence,61,top25_train_score_std,train_score_std,8
8080,62,5.790322580645161,1.2968584469500126,0.532258064516129,0.6910645689482916,valence,61,top25_train_entropy,train_high_low_entropy,1
Pinecone_1,62,5.629032258064516,1.1249927737078589,0.4032258064516129,0.6742979594073284,valence,61,top25_train_entropy,train_high_low_entropy,2
Lake_3,62,6.145161290322581,1.574461241120874,0.6451612903225806,0.650390640876698,valence,61,top25_train_entropy,train_high_low_entropy,3
Snow_1,62,6.354838709677419,1.2061238126348335,0.6935483870967742,0.6162320369969374,valence,61,top25_train_entropy,train_high_low_entropy,4
4220,62,6.387096774193548,1.2489329472648991,0.7419354838709677,0.5710227109429162,valence,61,top25_train_entropy,train_high_low_entropy,5
Flowers_6,62,6.725806451612903,1.369828748876552,0.7741935483870968,0.5341593666871499,valence,61,top25_train_entropy,train_high_low_entropy,6
Yarn_1,62,5.274193548387097,1.309633719277285,0.22580645161290322,0.5341593666871499,valence,61,top25_train_entropy,train_high_low_entropy,7
8492,62,6.645161290322581,1.368973882188577,0.8064516129032258,0.4913274484505222,valence,61,top25_train_entropy,train_high_low_entropy,8
Lake_3,62,6.17741935483871,1.6116930944175236,0.6451612903225806,0.650390640876698,valence,62,top25_train_score_std,train_score_std,1
8370,62,6.516129032258065,1.4451468893291692,0.8064516129032258,0.4913274484505222,valence,62,top25_train_score_std,train_score_std,2
Tumor_1,62,2.596774193548387,1.408037726530801,0.0,0.0,valence,62,top25_train_score_std,train_score_std,3
Yarn_1,62,5.32258064516129,1.3885963387116698,0.22580645161290322,0.5341593666871499,valence,62,top25_train_score_std,train_score_std,4
9360,62,4.17741935483871,1.3622111241368442,0.08064516129032258,0.28034225877509383,valence,62,top25_train_score_std,train_score_std,5
Flowers_6,62,6.709677419354839,1.3605868844492348,0.7741935483870968,0.5341593666871499,valence,62,top25_train_score_std,train_score_std,6
8080,62,5.838709677419355,1.358290533640471,0.532258064516129,0.6910645689482916,valence,62,top25_train_score_std,train_score_std,7
8492,62,6.629032258064516,1.3468466273741397,0.8064516129032258,0.4913274484505222,valence,62,top25_train_score_std,train_score_std,8
8080,62,5.838709677419355,1.358290533640471,0.532258064516129,0.6910645689482916,valence,62,top25_train_entropy,train_high_low_entropy,1
Pinecone_1,62,5.629032258064516,1.1249927737078589,0.4032258064516129,0.6742979594073284,valence,62,top25_train_entropy,train_high_low_entropy,2
Lake_3,62,6.17741935483871,1.6116930944175236,0.6451612903225806,0.650390640876698,valence,62,top25_train_entropy,train_high_low_entropy,3
Snow_1,62,6.370967741935484,1.2343716041062893,0.6935483870967742,0.6162320369969374,valence,62,top25_train_entropy,train_high_low_entropy,4
4220,62,6.419354838709677,1.2642527704687372,0.7419354838709677,0.5710227109429162,valence,62,top25_train_entropy,train_high_low_entropy,5
Flowers_6,62,6.709677419354839,1.3605868844492348,0.7741935483870968,0.5341593666871499,valence,62,top25_train_entropy,train_high_low_entropy,6
Yarn_1,62,5.32258064516129,1.3885963387116698,0.22580645161290322,0.5341593666871499,valence,62,top25_train_entropy,train_high_low_entropy,7
8492,62,6.629032258064516,1.3468466273741397,0.8064516129032258,0.4913274484505222,valence,62,top25_train_entropy,train_high_low_entropy,8
Lake_3,62,6.145161290322581,1.574461241120874,0.6451612903225806,0.650390640876698,valence,63,top25_train_score_std,train_score_std,1
8370,62,6.548387096774194,1.4775461278191984,0.8064516129032258,0.4913274484505222,valence,63,top25_train_score_std,train_score_std,2
Tumor_1,62,2.661290322580645,1.4249340492615992,0.0,0.0,valence,63,top25_train_score_std,train_score_std,3
Yarn_1,62,5.338709677419355,1.390562063051006,0.24193548387096775,0.5533006705788672,valence,63,top25_train_score_std,train_score_std,4
8492,62,6.661290322580645,1.3789143507413872,0.8064516129032258,0.4913274484505222,valence,63,top25_train_score_std,train_score_std,5
Flowers_6,62,6.725806451612903,1.369828748876552,0.7741935483870968,0.5341593666871499,valence,63,top25_train_score_std,train_score_std,6
9360,62,4.145161290322581,1.3660252464670746,0.08064516129032258,0.28034225877509383,valence,63,top25_train_score_std,train_score_std,7
8080,62,5.854838709677419,1.354166499906604,0.5483870967741935,0.6884572217893625,valence,63,top25_train_score_std,train_score_std,8
8080,62,5.854838709677419,1.354166499906604,0.5483870967741935,0.6884572217893625,valence,63,top25_train_entropy,train_high_low_entropy,1
Pinecone_1,62,5.645161290322581,1.123025495840594,0.41935483870967744,0.6800829048357611,valence,63,top25_train_entropy,train_high_low_entropy,2
Lake_3,62,6.145161290322581,1.574461241120874,0.6451612903225806,0.650390640876698,valence,63,top25_train_entropy,train_high_low_entropy,3
Snow_1,62,6.387096774193548,1.2489329472648991,0.6935483870967742,0.6162320369969374,valence,63,top25_train_entropy,train_high_low_entropy,4
Yarn_1,62,5.338709677419355,1.390562063051006,0.24193548387096775,0.5533006705788672,valence,63,top25_train_entropy,train_high_low_entropy,5
4220,62,6.435483870967742,1.25236508824543,0.7580645161290323,0.5533006705788672,valence,63,top25_train_entropy,train_high_low_entropy,6
Flowers_6,62,6.725806451612903,1.369828748876552,0.7741935483870968,0.5341593666871499,valence,63,top25_train_entropy,train_high_low_entropy,7
8492,62,6.661290322580645,1.3789143507413872,0.8064516129032258,0.4913274484505222,valence,63,top25_train_entropy,train_high_low_entropy,8
Lake_3,62,6.209677419354839,1.6078145533229917,0.6612903225806451,0.6401759023504383,valence,64,top25_train_score_std,train_score_std,1
8370,62,6.564516129032258,1.476929768155018,0.8064516129032258,0.4913274484505222,valence,64,top25_train_score_std,train_score_std,2
Tumor_1,62,2.6451612903225805,1.437928328259527,0.0,0.0,valence,64,top25_train_score_std,train_score_std,3
Yarn_1,62,5.338709677419355,1.390562063051006,0.24193548387096775,0.5533006705788672,valence,64,top25_train_score_std,train_score_std,4
9360,62,4.145161290322581,1.3660252464670746,0.08064516129032258,0.28034225877509383,valence,64,top25_train_score_std,train_score_std,5
8492,62,6.693548387096774,1.3629748024724515,0.8225806451612904,0.4674576871463384,valence,64,top25_train_score_std,train_score_std,6
8080,62,5.838709677419355,1.358290533640471,0.532258064516129,0.6910645689482916,valence,64,top25_train_score_std,train_score_std,7
Flowers_6,62,6.758064516129032,1.3522440592724634,0.7903225806451613,0.5135289615866935,valence,64,top25_train_score_std,train_score_std,8
8080,62,5.838709677419355,1.358290533640471,0.532258064516129,0.6910645689482916,valence,64,top25_train_entropy,train_high_low_entropy,1
Pinecone_1,62,5.645161290322581,1.123025495840594,0.41935483870967744,0.6800829048357611,valence,64,top25_train_entropy,train_high_low_entropy,2
Lake_3,62,6.209677419354839,1.6078145533229917,0.6612903225806451,0.6401759023504383,valence,64,top25_train_entropy,train_high_low_entropy,3
Snow_1,62,6.387096774193548,1.2489329472648991,0.6935483870967742,0.6162320369969374,valence,64,top25_train_entropy,train_high_low_entropy,4
4220,62,6.370967741935484,1.2212351094313514,0.7419354838709677,0.5710227109429162,valence,64,top25_train_entropy,train_high_low_entropy,5
Yarn_1,62,5.338709677419355,1.390562063051006,0.24193548387096775,0.5533006705788672,valence,64,top25_train_entropy,train_high_low_entropy,6
Flowers_6,62,6.758064516129032,1.3522440592724634,0.7903225806451613,0.5135289615866935,valence,64,top25_train_entropy,train_high_low_entropy,7
8370,62,6.564516129032258,1.476929768155018,0.8064516129032258,0.4913274484505222,valence,64,top25_train_entropy,train_high_low_entropy,8
Lake_3,62,6.193548387096774,1.6148375497785583,0.6451612903225806,0.650390640876698,valence,65,top25_train_score_std,train_score_std,1
8370,62,6.548387096774194,1.4775461278191984,0.8064516129032258,0.4913274484505222,valence,65,top25_train_score_std,train_score_std,2
Tumor_1,62,2.661290322580645,1.4249340492615992,0.0,0.0,valence,65,top25_train_score_std,train_score_std,3
Yarn_1,62,5.338709677419355,1.390562063051006,0.24193548387096775,0.5533006705788672,valence,65,top25_train_score_std,train_score_std,4
8492,62,6.67741935483871,1.3769319980911643,0.8064516129032258,0.4913274484505222,valence,65,top25_train_score_std,train_score_std,5
9360,62,4.161290322580645,1.3701135859093743,0.08064516129032258,0.28034225877509383,valence,65,top25_train_score_std,train_score_std,6
Flowers_6,62,6.725806451612903,1.369828748876552,0.7741935483870968,0.5341593666871499,valence,65,top25_train_score_std,train_score_std,7
8080,62,5.838709677419355,1.358290533640471,0.532258064516129,0.6910645689482916,valence,65,top25_train_score_std,train_score_std,8
8080,62,5.838709677419355,1.358290533640471,0.532258064516129,0.6910645689482916,valence,65,top25_train_entropy,train_high_low_entropy,1
Pinecone_1,62,5.645161290322581,1.123025495840594,0.41935483870967744,0.6800829048357611,valence,65,top25_train_entropy,train_high_low_entropy,2
Lake_3,62,6.193548387096774,1.6148375497785583,0.6451612903225806,0.650390640876698,valence,65,top25_train_entropy,train_high_low_entropy,3
Snow_1,62,6.419354838709677,1.2384744400291914,0.7096774193548387,0.6024402635203422,valence,65,top25_train_entropy,train_high_low_entropy,4
4220,62,6.403225806451613,1.2631205267671326,0.7419354838709677,0.5710227109429162,valence,65,top25_train_entropy,train_high_low_entropy,5
Yarn_1,62,5.338709677419355,1.390562063051006,0.24193548387096775,0.5533006705788672,valence,65,top25_train_entropy,train_high_low_entropy,6
Flowers_6,62,6.725806451612903,1.369828748876552,0.7741935483870968,0.5341593666871499,valence,65,top25_train_entropy,train_high_low_entropy,7
8492,62,6.67741935483871,1.3769319980911643,0.8064516129032258,0.4913274484505222,valence,65,top25_train_entropy,train_high_low_entropy,8
Dog_6,62,3.3870967741935485,2.4320099128994537,0.1774193548387097,0.46745768714633856,arousal,1,top25_train_score_std,train_score_std,1
Lake_12,62,2.9193548387096775,2.3369292444240433,0.1774193548387097,0.46745768714633856,arousal,1,top25_train_score_std,train_score_std,2
8080,62,4.758064516129032,2.3048720058995906,0.41935483870967744,0.6800829048357611,arousal,1,top25_train_score_std,train_score_std,3
8370,62,5.612903225806452,2.3025570548055385,0.6290322580645161,0.6594687210865972,arousal,1,top25_train_score_std,train_score_std,4
4220,62,4.467741935483871,2.2698425548317855,0.43548387096774194,0.6847992635249889,arousal,1,top25_train_score_std,train_score_std,5
8492,62,5.935483870967742,2.213382812697864,0.6451612903225806,0.650390640876698,arousal,1,top25_train_score_std,train_score_std,6
Garbage_dump_6,62,4.17741935483871,2.0985724298904618,0.27419354838709675,0.5873853707125098,arousal,1,top25_train_score_std,train_score_std,7
Dog_18,62,3.629032258064516,2.065335019045312,0.1774193548387097,0.46745768714633856,arousal,1,top25_train_score_std,train_score_std,8
4220,62,4.467741935483871,2.2698425548317855,0.43548387096774194,0.6847992635249889,arousal,1,top25_train_entropy,train_high_low_entropy,1
8080,62,4.758064516129032,2.3048720058995906,0.41935483870967744,0.6800829048357611,arousal,1,top25_train_entropy,train_high_low_entropy,2
8370,62,5.612903225806452,2.3025570548055385,0.6290322580645161,0.6594687210865972,arousal,1,top25_train_entropy,train_high_low_entropy,3
8492,62,5.935483870967742,2.213382812697864,0.6451612903225806,0.650390640876698,arousal,1,top25_train_entropy,train_high_low_entropy,4
Dog_26,62,6.209677419354839,1.6956975610415828,0.6612903225806451,0.6401759023504383,arousal,1,top25_train_entropy,train_high_low_entropy,5
Dummy_1,62,6.612903225806452,1.9703842650419938,0.6935483870967742,0.6162320369969374,arousal,1,top25_train_entropy,train_high_low_entropy,6
3170,62,6.580645161290323,1.8712458080352483,0.7096774193548387,0.6024402635203422,arousal,1,top25_train_entropy,train_high_low_entropy,7
Miserable_pose_3,62,6.338709677419355,1.8399118876789933,0.7258064516129032,0.5873853707125098,arousal,1,top25_train_entropy,train_high_low_entropy,8
Dog_6,62,3.274193548387097,2.3771041941058866,0.16129032258064516,0.44180334801001603,arousal,2,top25_train_score_std,train_score_std,1
Lake_12,62,2.9193548387096775,2.3369292444240433,0.1774193548387097,0.46745768714633856,arousal,2,top25_train_score_std,train_score_std,2
8080,62,4.790322580645161,2.3358157846484158,0.41935483870967744,0.6800829048357611,arousal,2,top25_train_score_std,train_score_std,3
8370,62,5.612903225806452,2.3025570548055385,0.6290322580645161,0.6594687210865972,arousal,2,top25_train_score_std,train_score_std,4
4220,62,4.387096774193548,2.2314094974866143,0.41935483870967744,0.6800829048357611,arousal,2,top25_train_score_std,train_score_std,5
8492,62,5.919354838709677,2.2018935186874677,0.6451612903225806,0.650390640876698,arousal,2,top25_train_score_std,train_score_std,6
Garbage_dump_6,62,4.209677419354839,2.1261588625605925,0.2903225806451613,0.6024402635203422,arousal,2,top25_train_score_std,train_score_std,7
Dog_18,62,3.5161290322580645,2.0139988746823185,0.16129032258064516,0.44180334801001603,arousal,2,top25_train_score_std,train_score_std,8
8080,62,4.790322580645161,2.3358157846484158,0.41935483870967744,0.6800829048357611,arousal,2,top25_train_entropy,train_high_low_entropy,1
4220,62,4.387096774193548,2.2314094974866143,0.41935483870967744,0.6800829048357611,arousal,2,top25_train_entropy,train_high_low_entropy,2
8370,62,5.612903225806452,2.3025570548055385,0.6290322580645161,0.6594687210865972,arousal,2,top25_train_entropy,train_high_low_entropy,3
8492,62,5.919354838709677,2.2018935186874677,0.6451612903225806,0.650390640876698,arousal,2,top25_train_entropy,train_high_low_entropy,4
Dog_26,62,6.17741935483871,1.6802860120247491,0.6612903225806451,0.6401759023504383,arousal,2,top25_train_entropy,train_high_low_entropy,5
Dummy_1,62,6.548387096774194,1.9893054336176241,0.6774193548387096,0.6287993940937805,arousal,2,top25_train_entropy,train_high_low_entropy,6
3170,62,6.564516129032258,1.8545581835551743,0.7096774193548387,0.6024402635203422,arousal,2,top25_train_entropy,train_high_low_entropy,7
Miserable_pose_3,62,6.274193548387097,1.8154298774555784,0.7096774193548387,0.6024402635203422,arousal,2,top25_train_entropy,train_high_low_entropy,8
Dog_6,62,3.3225806451612905,2.441404893990258,0.1774193548387097,0.46745768714633856,arousal,3,top25_train_score_std,train_score_std,1
8080,62,4.838709677419355,2.3292913804562185,0.43548387096774194,0.6847992635249889,arousal,3,top25_train_score_std,train_score_std,2
Lake_12,62,2.935483870967742,2.3270566189511523,0.1774193548387097,0.46745768714633856,arousal,3,top25_train_score_std,train_score_std,3
8370,62,5.67741935483871,2.312478028131972,0.6451612903225806,0.650390640876698,arousal,3,top25_train_score_std,train_score_std,4
4220,62,4.435483870967742,2.2762516425172405,0.43548387096774194,0.6847992635249889,arousal,3,top25_train_score_std,train_score_std,5
8492,62,5.983870967741935,2.2033108187443364,0.6612903225806451,0.6401759023504383,arousal,3,top25_train_score_std,train_score_std,6
Garbage_dump_6,62,4.258064516129032,2.109391319260879,0.2903225806451613,0.6024402635203422,arousal,3,top25_train_score_std,train_score_std,7
Dog_18,62,3.5806451612903225,2.0910592091150777,0.1774193548387097,0.46745768714633856,arousal,3,top25_train_score_std,train_score_std,8
8080,62,4.838709677419355,2.3292913804562185,0.43548387096774194,0.6847992635249889,arousal,3,top25_train_entropy,train_high_low_entropy,1
4220,62,4.435483870967742,2.2762516425172405,0.43548387096774194,0.6847992635249889,arousal,3,top25_train_entropy,train_high_low_entropy,2
8370,62,5.67741935483871,2.312478028131972,0.6451612903225806,0.650390640876698,arousal,3,top25_train_entropy,train_high_low_entropy,3
8492,62,5.983870967741935,2.2033108187443364,0.6612903225806451,0.6401759023504383,arousal,3,top25_train_entropy,train_high_low_entropy,4
Dog_26,62,6.225806451612903,1.6888567887365709,0.6774193548387096,0.6287993940937805,arousal,3,top25_train_entropy,train_high_low_entropy,5
Dummy_1,62,6.612903225806452,1.9703842650419938,0.6935483870967742,0.6162320369969374,arousal,3,top25_train_entropy,train_high_low_entropy,6
Garbage_dump_6,62,4.258064516129032,2.109391319260879,0.2903225806451613,0.6024402635203422,arousal,3,top25_train_entropy,train_high_low_entropy,7
3170,62,6.629032258064516,1.8685328984280163,0.7258064516129032,0.5873853707125098,arousal,3,top25_train_entropy,train_high_low_entropy,8
Dog_6,62,3.370967741935484,2.4444398459053436,0.1774193548387097,0.46745768714633856,arousal,5,top25_train_score_std,train_score_std,1
8080,62,4.82258064516129,2.338487197426707,0.43548387096774194,0.6847992635249889,arousal,5,top25_train_score_std,train_score_std,2
Lake_12,62,2.935483870967742,2.3270566189511523,0.1774193548387097,0.46745768714633856,arousal,5,top25_train_score_std,train_score_std,3
8370,62,5.629032258064516,2.3156819588283897,0.6290322580645161,0.6594687210865972,arousal,5,top25_train_score_std,train_score_std,4
4220,62,4.403225806451613,2.2537400987874388,0.41935483870967744,0.6800829048357611,arousal,5,top25_train_score_std,train_score_std,5
8492,62,5.951612903225806,2.2174339962162217,0.6451612903225806,0.650390640876698,arousal,5,top25_train_score_std,train_score_std,6
Garbage_dump_6,62,4.17741935483871,2.0985724298904618,0.27419354838709675,0.5873853707125098,arousal,5,top25_train_score_std,train_score_std,7
Dog_18,62,3.5806451612903225,2.0910592091150777,0.1774193548387097,0.46745768714633856,arousal,5,top25_train_score_std,train_score_std,8
8080,62,4.82258064516129,2.338487197426707,0.43548387096774194,0.6847992635249889,arousal,5,top25_train_entropy,train_high_low_entropy,1
4220,62,4.403225806451613,2.2537400987874388,0.41935483870967744,0.6800829048357611,arousal,5,top25_train_entropy,train_high_low_entropy,2
8370,62,5.629032258064516,2.3156819588283897,0.6290322580645161,0.6594687210865972,arousal,5,top25_train_entropy,train_high_low_entropy,3
8492,62,5.951612903225806,2.2174339962162217,0.6451612903225806,0.650390640876698,arousal,5,top25_train_entropy,train_high_low_entropy,4
Dog_26,62,6.17741935483871,1.6802860120247491,0.6612903225806451,0.6401759023504383,arousal,5,top25_train_entropy,train_high_low_entropy,5
Dummy_1,62,6.548387096774194,1.9893054336176241,0.6774193548387096,0.6287993940937805,arousal,5,top25_train_entropy,train_high_low_entropy,6
3170,62,6.612903225806452,1.8781840810335015,0.7096774193548387,0.6024402635203422,arousal,5,top25_train_entropy,train_high_low_entropy,7
Miserable_pose_3,62,6.306451612903226,1.8455588337815219,0.7096774193548387,0.6024402635203422,arousal,5,top25_train_entropy,train_high_low_entropy,8
Dog_6,62,3.2580645161290325,2.341322233757943,0.16129032258064516,0.44180334801001603,arousal,6,top25_train_score_std,train_score_std,1
8080,62,4.82258064516129,2.338487197426707,0.43548387096774194,0.6847992635249889,arousal,6,top25_train_score_std,train_score_std,2
8370,62,5.645161290322581,2.321684414896333,0.6290322580645161,0.6594687210865972,arousal,6,top25_train_score_std,train_score_std,3
4220,62,4.403225806451613,2.2537400987874388,0.41935483870967744,0.6800829048357611,arousal,6,top25_train_score_std,train_score_std,4
8492,62,5.935483870967742,2.213382812697864,0.6451612903225806,0.650390640876698,arousal,6,top25_train_score_std,train_score_std,5
Lake_12,62,2.806451612903226,2.205847870616614,0.16129032258064516,0.44180334801001603,arousal,6,top25_train_score_std,train_score_std,6
Garbage_dump_6,62,4.161290322580645,2.072815977602238,0.27419354838709675,0.5873853707125098,arousal,6,top25_train_score_std,train_score_std,7
Dog_18,62,3.5161290322580645,2.0139988746823185,0.16129032258064516,0.44180334801001603,arousal,6,top25_train_score_std,train_score_std,8
8080,62,4.82258064516129,2.338487197426707,0.43548387096774194,0.6847992635249889,arousal,6,top25_train_entropy,train_high_low_entropy,1
4220,62,4.403225806451613,2.2537400987874388,0.41935483870967744,0.6800829048357611,arousal,6,top25_train_entropy,train_high_low_entropy,2
8370,62,5.645161290322581,2.321684414896333,0.6290322580645161,0.6594687210865972,arousal,6,top25_train_entropy,train_high_low_entropy,3
8492,62,5.935483870967742,2.213382812697864,0.6451612903225806,0.650390640876698,arousal,6,top25_train_entropy,train_high_low_entropy,4
Dog_26,62,6.17741935483871,1.6802860120247491,0.6612903225806451,0.6401759023504383,arousal,6,top25_train_entropy,train_high_low_entropy,5
Dummy_1,62,6.532258064516129,1.9733526566724593,0.6774193548387096,0.6287993940937805,arousal,6,top25_train_entropy,train_high_low_entropy,6
3170,62,6.564516129032258,1.8545581835551743,0.7096774193548387,0.6024402635203422,arousal,6,top25_train_entropy,train_high_low_entropy,7
Miserable_pose_3,62,6.274193548387097,1.8154298774555784,0.7096774193548387,0.6024402635203422,arousal,6,top25_train_entropy,train_high_low_entropy,8
Dog_6,62,3.3225806451612905,2.441404893990258,0.1774193548387097,0.46745768714633856,arousal,7,top25_train_score_std,train_score_std,1
Lake_12,62,2.9193548387096775,2.3369292444240433,0.1774193548387097,0.46745768714633856,arousal,7,top25_train_score_std,train_score_std,2
8080,62,4.838709677419355,2.3292913804562185,0.43548387096774194,0.6847992635249889,arousal,7,top25_train_score_std,train_score_std,3
8370,62,5.693548387096774,2.297184178703244,0.6451612903225806,0.650390640876698,arousal,7,top25_train_score_std,train_score_std,4
4220,62,4.467741935483871,2.2698425548317855,0.43548387096774194,0.6847992635249889,arousal,7,top25_train_score_std,train_score_std,5
8492,62,5.983870967741935,2.2033108187443364,0.6612903225806451,0.6401759023504383,arousal,7,top25_train_score_std,train_score_std,6
Garbage_dump_6,62,4.241935483870968,2.122730164358244,0.2903225806451613,0.6024402635203422,arousal,7,top25_train_score_std,train_score_std,7
Dog_18,62,3.564516129032258,2.083893438408759,0.1774193548387097,0.46745768714633856,arousal,7,top25_train_score_std,train_score_std,8
8080,62,4.838709677419355,2.3292913804562185,0.43548387096774194,0.6847992635249889,arousal,7,top25_train_entropy,train_high_low_entropy,1
4220,62,4.467741935483871,2.2698425548317855,0.43548387096774194,0.6847992635249889,arousal,7,top25_train_entropy,train_high_low_entropy,2
8370,62,5.693548387096774,2.297184178703244,0.6451612903225806,0.650390640876698,arousal,7,top25_train_entropy,train_high_low_entropy,3
8492,62,5.983870967741935,2.2033108187443364,0.6612903225806451,0.6401759023504383,arousal,7,top25_train_entropy,train_high_low_entropy,4
Dog_26,62,6.241935483870968,1.672215874617132,0.6774193548387096,0.6287993940937805,arousal,7,top25_train_entropy,train_high_low_entropy,5
Dummy_1,62,6.612903225806452,1.9703842650419938,0.6935483870967742,0.6162320369969374,arousal,7,top25_train_entropy,train_high_low_entropy,6
Garbage_dump_6,62,4.241935483870968,2.122730164358244,0.2903225806451613,0.6024402635203422,arousal,7,top25_train_entropy,train_high_low_entropy,7
3170,62,6.645161290322581,1.8499936721212475,0.7258064516129032,0.5873853707125098,arousal,7,top25_train_entropy,train_high_low_entropy,8
Dog_6,62,3.370967741935484,2.4444398459053436,0.1774193548387097,0.46745768714633856,arousal,8,top25_train_score_std,train_score_std,1
Lake_12,62,2.935483870967742,2.3270566189511523,0.1774193548387097,0.46745768714633856,arousal,8,top25_train_score_std,train_score_std,2
8080,62,4.758064516129032,2.3048720058995906,0.41935483870967744,0.6800829048357611,arousal,8,top25_train_score_std,train_score_std,3
8370,62,5.612903225806452,2.3025570548055385,0.6290322580645161,0.6594687210865972,arousal,8,top25_train_score_std,train_score_std,4
4220,62,4.419354838709677,2.2686388351635154,0.41935483870967744,0.6800829048357611,arousal,8,top25_train_score_std,train_score_std,5
8492,62,5.919354838709677,2.2018935186874677,0.6451612903225806,0.650390640876698,arousal,8,top25_train_score_std,train_score_std,6
Garbage_dump_6,62,4.274193548387097,2.088133561099633,0.2903225806451613,0.6024402635203422,arousal,8,top25_train_score_std,train_score_std,7
Dog_18,62,3.564516129032258,2.083893438408759,0.1774193548387097,0.46745768714633856,arousal,8,top25_train_score_std,train_score_std,8
8080,62,4.758064516129032,2.3048720058995906,0.41935483870967744,0.6800829048357611,arousal,8,top25_train_entropy,train_high_low_entropy,1
4220,62,4.419354838709677,2.2686388351635154,0.41935483870967744,0.6800829048357611,arousal,8,top25_train_entropy,train_high_low_entropy,2
8370,62,5.612903225806452,2.3025570548055385,0.6290322580645161,0.6594687210865972,arousal,8,top25_train_entropy,train_high_low_entropy,3
8492,62,5.919354838709677,2.2018935186874677,0.6451612903225806,0.650390640876698,arousal,8,top25_train_entropy,train_high_low_entropy,4
Dog_26,62,6.225806451612903,1.6888567887365709,0.6774193548387096,0.6287993940937805,arousal,8,top25_train_entropy,train_high_low_entropy,5
Dummy_1,62,6.564516129032258,1.9969409487928431,0.6774193548387096,0.6287993940937805,arousal,8,top25_train_entropy,train_high_low_entropy,6
Garbage_dump_6,62,4.274193548387097,2.088133561099633,0.2903225806451613,0.6024402635203422,arousal,8,top25_train_entropy,train_high_low_entropy,7
3170,62,6.661290322580645,1.8222951532038434,0.7258064516129032,0.5873853707125098,arousal,8,top25_train_entropy,train_high_low_entropy,8
Dog_6,62,3.306451612903226,2.426923644594314,0.16129032258064516,0.44180334801001603,arousal,9,top25_train_score_std,train_score_std,1
Lake_12,62,2.8870967741935485,2.335593028994215,0.1774193548387097,0.46745768714633856,arousal,9,top25_train_score_std,train_score_std,2
8370,62,5.612903225806452,2.3025570548055385,0.6290322580645161,0.6594687210865972,arousal,9,top25_train_score_std,train_score_std,3
8080,62,4.741935483870968,2.2784791466335874,0.41935483870967744,0.6800829048357611,arousal,9,top25_train_score_std,train_score_std,4
4220,62,4.419354838709677,2.2686388351635154,0.41935483870967744,0.6800829048357611,arousal,9,top25_train_score_std,train_score_std,5
8492,62,5.903225806451613,2.182848667189312,0.6451612903225806,0.650390640876698,arousal,9,top25_train_score_std,train_score_std,6
Garbage_dump_6,62,4.193548387096774,2.1162863828202227,0.27419354838709675,0.5873853707125098,arousal,9,top25_train_score_std,train_score_std,7
Dog_18,62,3.5483870967741935,2.0687959670740597,0.16129032258064516,0.44180334801001603,arousal,9,top25_train_score_std,train_score_std,8
8080,62,4.741935483870968,2.2784791466335874,0.41935483870967744,0.6800829048357611,arousal,9,top25_train_entropy,train_high_low_entropy,1
4220,62,4.419354838709677,2.2686388351635154,0.41935483870967744,0.6800829048357611,arousal,9,top25_train_entropy,train_high_low_entropy,2
8370,62,5.612903225806452,2.3025570548055385,0.6290322580645161,0.6594687210865972,arousal,9,top25_train_entropy,train_high_low_entropy,3
8492,62,5.903225806451613,2.182848667189312,0.6451612903225806,0.650390640876698,arousal,9,top25_train_entropy,train_high_low_entropy,4
Dog_26,62,6.209677419354839,1.6956975610415828,0.6612903225806451,0.6401759023504383,arousal,9,top25_train_entropy,train_high_low_entropy,5
Dummy_1,62,6.580645161290323,1.9963546382923616,0.6774193548387096,0.6287993940937805,arousal,9,top25_train_entropy,train_high_low_entropy,6
Miserable_pose_3,62,6.306451612903226,1.8455588337815216,0.7096774193548387,0.6024402635203422,arousal,9,top25_train_entropy,train_high_low_entropy,7
3170,62,6.629032258064516,1.8685328984280163,0.7258064516129032,0.5873853707125098,arousal,9,top25_train_entropy,train_high_low_entropy,8
Dog_6,62,3.3548387096774195,2.4501268840978376,0.1774193548387097,0.46745768714633856,arousal,10,top25_train_score_std,train_score_std,1
Lake_12,62,2.903225806451613,2.33976616848885,0.1774193548387097,0.46745768714633856,arousal,10,top25_train_score_std,train_score_std,2
8370,62,5.629032258064516,2.3156819588283897,0.6290322580645161,0.6594687210865972,arousal,10,top25_train_score_std,train_score_std,3
8080,62,4.854838709677419,2.3129842069775073,0.43548387096774194,0.6847992635249889,arousal,10,top25_train_score_std,train_score_std,4
4220,62,4.451612903225806,2.2766516114314697,0.43548387096774194,0.6847992635249889,arousal,10,top25_train_score_std,train_score_std,5
8492,62,5.919354838709677,2.2018935186874677,0.6451612903225806,0.650390640876698,arousal,10,top25_train_score_std,train_score_std,6
Garbage_dump_6,62,4.193548387096774,2.1162863828202227,0.27419354838709675,0.5873853707125098,arousal,10,top25_train_score_std,train_score_std,7
Dog_18,62,3.5806451612903225,2.0910592091150777,0.1774193548387097,0.46745768714633856,arousal,10,top25_train_score_std,train_score_std,8
8080,62,4.854838709677419,2.3129842069775073,0.43548387096774194,0.6847992635249889,arousal,10,top25_train_entropy,train_high_low_entropy,1
