subject_id,trial_index_0based_in_dat,trial_index_1based_in_dat,metadata_trial,stimulus_id_experiment_id,valence_score,arousal_score,dominance_score,liking_score,verified_order_hypothesis
24,4,5,15,5,7.06,5.96,7.03,7.03,experiment
24,5,6,9,6,5.96,5.99,5.01,4.04,experiment
24,6,7,19,7,3.04,5.94,5.96,2.0,experiment
24,7,8,34,8,7.03,4.99,6.04,6.01,experiment
24,8,9,17,9,7.08,5.01,8.04,8.05,experiment
24,9,10,21,10,5.01,5.04,6.03,3.97,experiment
24,10,11,37,11,7.03,5.06,7.08,5.95,experiment
24,11,12,29,12,7.04,3.06,7.06,5.04,experiment
24,12,13,39,13,8.0,6.06,6.03,7.04,experiment
24,13,14,40,14,8.05,6.04,7.08,6.01,experiment
24,14,15,31,15,6.0,2.0,6.03,4.09,experiment
24,15,16,14,16,4.0,4.06,5.03,6.01,experiment
24,16,17,2,17,4.08,5.99,4.97,4.03,experiment
24,17,18,7,18,8.96,7.0,7.09,8.0,experiment
24,18,19,1,19,7.03,5.05,7.08,5.0,experiment
24,19,20,4,20,4.03,6.08,7.08,3.0,experiment
24,20,21,11,21,1.96,8.05,8.0,5.94,experiment
24,21,22,5,22,3.03,6.06,4.03,6.91,experiment
24,22,23,3,23,1.0,8.06,1.97,4.14,experiment
24,23,24,28,24,2.99,6.06,2.04,3.0,experiment
24,24,25,32,25,3.12,6.99,4.04,4.97,experiment
24,25,26,10,26,4.05,6.99,4.06,7.08,experiment
24,26,27,6,27,6.08,5.03,7.1,6.14,experiment
24,27,28,18,28,4.03,6.05,4.03,6.0,experiment
24,28,29,20,29,3.97,6.04,4.97,4.05,experiment
24,29,30,8,30,1.0,8.03,3.06,7.99,experiment
24,30,31,13,31,2.94,7.97,2.99,7.03,experiment
24,31,32,23,32,3.0,8.01,4.03,6.03,experiment
24,32,33,25,33,5.01,3.03,5.06,1.97,experiment
24,33,34,36,34,4.05,5.01,4.01,3.03,experiment
24,34,35,38,35,4.05,6.03,5.04,3.97,experiment
24,35,36,26,36,4.0,4.96,2.97,4.01,experiment
24,36,37,27,37,4.0,6.0,4.05,3.08,experiment
24,37,38,30,38,2.03,7.08,1.94,4.05,experiment
24,38,39,33,39,2.12,7.95,3.01,4.09,experiment
24,39,40,35,40,5.0,2.97,4.99,4.04,experiment
25,0,1,22,1,8.06,8.08,7.12,8.1,experiment
25,1,2,20,2,2.99,6.06,7.04,6.03,experiment
25,2,3,35,3,7.12,7.09,6.99,6.94,experiment
25,3,4,9,4,5.0,2.01,8.03,1.9,experiment
25,4,5,12,5,5.04,1.94,5.01,2.04,experiment
25,5,6,7,6,5.0,6.06,8.05,6.04,experiment
25,6,7,19,7,6.08,8.05,8.03,7.01,experiment
25,7,8,17,8,8.04,8.06,8.06,9.0,experiment
25,8,9,5,9,8.09,7.99,8.08,8.03,experiment
25,9,10,39,10,1.0,6.12,7.05,1.12,experiment
25,10,11,38,11,9.0,9.0,6.08,8.1,experiment
25,11,12,26,12,8.04,8.08,6.0,9.0,experiment
25,12,13,36,13,7.97,6.04,7.04,8.12,experiment
25,13,14,25,14,8.09,7.04,6.0,9.0,experiment
25,14,15,30,15,7.01,5.08,6.09,8.08,experiment
25,15,16,40,16,6.05,3.01,7.03,6.04,experiment
25,16,17,6,17,5.04,5.04,5.05,4.94,experiment
25,17,18,15,18,3.04,6.04,6.04,7.14,experiment
25,18,19,29,19,7.06,6.08,6.08,7.1,experiment
25,19,20,11,20,7.08,7.09,8.06,7.04,experiment
25,20,21,27,21,6.03,5.0,5.96,6.12,experiment
25,21,22,13,22,8.03,7.06,8.0,8.06,experiment
25,22,23,8,23,2.01,7.03,8.05,7.14,experiment
25,23,24,1,24,3.05,2.0,7.04,7.99,experiment
25,24,25,18,25,4.96,5.06,7.06,3.05,experiment
25,25,26,37,26,4.99,1.06,8.04,5.04,experiment
25,26,27,31,27,5.03,2.97,7.97,4.92,experiment
25,27,28,2,28,5.01,1.03,6.04,1.0,experiment
25,28,29,34,29,1.0,5.99,4.03,9.0,experiment
25,29,30,3,30,4.03,4.14,5.01,8.03,experiment
25,30,31,33,31,1.01,7.12,3.06,8.03,experiment
25,31,32,16,32,1.0,6.04,9.0,1.0,experiment
25,32,33,21,33,1.94,6.06,8.09,1.04,experiment
25,33,34,14,34,4.95,3.05,7.97,1.97,experiment
25,34,35,32,35,3.03,6.0,6.01,2.09,experiment
25,35,36,24,36,3.0,7.1,4.08,7.1,experiment
25,36,37,10,37,1.0,7.08,9.0,1.0,experiment
25,37,38,4,38,1.0,7.05,8.09,1.0,experiment
25,38,39,23,39,1.0,6.06,8.0,1.0,experiment
25,39,40,28,40,1.0,4.97,8.09,1.0,experiment
26,0,1,39,1,7.97,7.9,6.21,8.86,experiment
26,1,2,38,2,6.96,7.13,6.05,8.13,experiment
26,2,3,34,3,9.0,8.08,7.1,8.96,experiment
26,3,4,40,4,8.03,8.05,6.09,9.0,experiment
26,4,5,8,5,4.0,3.01,5.04,2.01,experiment
26,5,6,25,6,8.09,7.04,7.04,9.0,experiment
26,6,7,11,7,6.08,7.1,7.0,7.08,experiment
26,7,8,21,8,8.01,8.17,7.12,9.0,experiment
26,8,9,5,9,8.05,7.17,6.04,9.0,experiment
26,9,10,3,10,3.08,2.91,2.92,6.06,experiment
26,10,11,2,11,8.04,6.88,5.99,8.96,experiment
26,11,12,13,12,7.04,5.04,5.97,7.04,experiment
26,12,13,33,13,7.12,2.94,6.05,7.1,experiment
26,13,14,32,14,9.0,8.05,7.13,9.0,experiment
26,14,15,29,15,7.01,5.04,4.92,6.12,experiment
26,15,16,20,16,6.19,3.0,6.1,3.12,experiment
26,16,17,10,17,5.04,5.03,5.04,5.14,experiment
26,17,18,30,18,9.0,2.99,6.17,8.99,experiment
26,18,19,37,19,8.0,7.06,6.03,7.96,experiment
26,19,20,35,20,8.08,6.97,7.05,9.0,experiment
26,20,21,26,21,6.06,2.94,5.06,7.22,experiment
26,21,22,12,22,6.97,4.99,6.23,6.88,experiment
26,22,23,15,23,2.28,2.88,3.96,6.13,experiment
26,23,24,23,24,9.0,4.96,6.12,9.0,experiment
26,24,25,18,25,7.14,3.95,5.03,8.15,experiment
26,25,26,27,26,5.05,4.04,5.04,6.0,experiment
26,26,27,4,27,6.0,4.03,5.04,9.0,experiment
26,27,28,17,28,5.97,5.04,3.95,6.09,experiment
26,28,29,9,29,6.09,4.9,6.04,8.97,experiment
26,29,30,19,30,4.95,2.01,2.88,7.1,experiment
26,30,31,14,31,1.97,1.94,3.09,6.97,experiment
26,31,32,6,32,1.96,1.96,4.12,6.97,experiment
26,32,33,22,33,1.0,1.0,3.99,1.0,experiment
26,33,34,31,34,1.0,5.01,3.18,3.01,experiment
26,34,35,24,35,2.97,1.0,3.09,3.96,experiment
26,35,36,7,36,2.92,1.92,2.72,6.01,experiment
26,36,37,16,37,1.0,1.0,2.79,1.0,experiment
26,37,38,36,38,1.15,1.06,2.18,1.0,experiment
26,38,39,28,39,1.95,1.97,3.97,1.04,experiment
26,39,40,1,40,3.06,1.0,4.97,2.05,experiment
27,0,1,34,1,6.03,5.04,9.0,6.0,experiment
27,1,2,26,2,7.0,7.03,9.0,8.1,experiment
27,2,3,22,3,9.0,8.04,9.0,9.0,experiment
27,3,4,12,4,7.05,7.01,9.0,7.08,experiment
27,4,5,14,5,4.97,1.0,9.0,1.0,experiment
27,5,6,6,6,7.0,5.04,8.08,7.96,experiment
27,6,7,5,7,4.94,5.04,9.0,7.03,experiment
27,7,8,11,8,8.24,8.17,8.01,9.0,experiment
27,8,9,27,9,8.99,9.0,9.0,9.0,experiment
27,9,10,10,10,6.01,5.04,7.06,7.03,experiment
27,10,11,1,11,9.0,5.04,9.0,8.05,experiment
27,11,12,35,12,4.18,5.04,8.96,5.04,experiment
27,12,13,16,13,7.01,7.14,9.0,8.03,experiment
27,13,14,7,14,8.06,7.03,9.0,9.0,experiment
27,14,15,32,15,5.04,3.06,9.0,5.04,experiment
27,15,16,13,16,8.06,6.06,8.95,8.03,experiment
27,16,17,9,17,9.0,7.08,9.0,9.0,experiment
27,17,18,38,18,9.0,8.99,9.0,9.0,experiment
27,18,19,30,19,5.06,2.0,9.0,4.04,experiment
27,19,20,28,20,6.97,5.04,9.0,6.06,experiment
27,20,21,23,21,9.0,8.14,9.0,8.12,experiment
27,21,22,4,22,7.29,5.04,9.0,8.08,experiment
27,22,23,18,23,8.0,6.04,9.0,8.03,experiment
27,23,24,40,24,8.9,7.97,8.97,7.99,experiment
27,24,25,36,25,4.0,1.0,9.0,6.04,experiment
27,25,26,20,26,5.04,2.06,9.0,6.08,experiment
27,26,27,33,27,4.97,1.0,9.0,1.0,experiment
27,27,28,17,28,5.04,2.01,9.0,7.06,experiment
27,28,29,39,29,7.18,5.04,9.0,7.03,experiment
27,29,30,37,30,7.08,7.04,8.96,8.0,experiment
27,30,31,19,31,5.08,6.04,8.04,7.09,experiment
27,31,32,8,32,5.04,5.03,9.0,6.0,experiment
27,32,33,2,33,5.04,3.04,8.97,5.04,experiment
27,33,34,29,34,2.85,1.0,9.0,1.12,experiment
27,34,35,24,35,1.0,1.0,5.03,5.04,experiment
27,35,36,21,36,6.13,7.21,9.0,8.1,experiment
27,36,37,15,37,2.99,5.03,7.1,5.13,experiment
27,37,38,3,38,1.0,4.91,6.92,1.0,experiment
27,38,39,31,39,2.14,1.01,9.0,1.97,experiment
27,39,40,25,40,5.04,3.06,9.0,5.04,experiment
28,0,1,15,1,7.03,7.09,8.01,8.01,experiment
28,1,2,3,2,7.99,8.1,8.06,9.0,experiment
28,2,3,13,3,9.0,7.04,7.0,9.0,experiment
28,3,4,23,4,8.08,7.09,6.96,8.08,experiment
28,4,5,36,5,7.04,8.03,8.19,9.0,experiment
28,5,6,19,6,8.15,8.1,8.06,9.0,experiment
28,6,7,4,7,8.09,9.0,7.08,9.0,experiment
28,7,8,28,8,7.01,2.09,2.99,6.01,experiment
28,8,9,20,9,5.04,5.0,5.04,4.99,experiment
28,9,10,29,10,7.99,7.13,8.08,8.08,experiment
28,10,11,18,11,7.01,4.03,6.0,7.03,experiment
28,11,12,1,12,6.06,2.05,5.04,5.99,experiment
28,12,13,32,13,2.09,1.01,2.05,1.9,experiment
28,13,14,26,14,8.03,3.04,7.04,8.97,experiment
28,14,15,9,15,5.04,1.0,3.03,2.01,experiment
28,15,16,22,16,6.91,2.01,5.97,7.97,experiment
28,16,17,10,17,6.99,3.09,7.05,6.97,experiment
28,17,18,16,18,8.08,2.97,5.06,8.0,experiment
28,18,19,38,19,7.03,7.08,7.06,9.0,experiment
28,19,20,31,20,8.04,6.99,5.01,7.99,experiment
28,20,21,5,21,2.01,1.95,3.0,4.95,experiment
28,21,22,6,22,5.03,1.0,5.0,2.05,experiment
28,22,23,27,23,2.03,3.04,1.99,2.01,experiment
28,23,24,14,24,4.04,3.01,3.04,6.0,experiment
28,24,25,25,25,4.06,3.05,6.97,8.09,experiment
28,25,26,24,26,1.99,1.0,1.91,2.0,experiment
28,26,27,30,27,6.08,6.01,6.01,6.94,experiment
28,27,28,39,28,2.9,1.85,3.09,2.0,experiment
28,28,29,37,29,2.06,1.97,2.92,3.0,experiment
28,29,30,11,30,1.99,2.0,2.88,9.0,experiment
28,30,31,33,31,6.91,7.04,7.99,7.06,experiment
28,31,32,7,32,3.05,7.05,8.01,3.03,experiment
28,32,33,8,33,7.01,7.92,9.0,7.06,experiment
28,33,34,2,34,5.99,7.06,7.03,6.0,experiment
28,34,35,12,35,1.08,6.05,8.96,1.0,experiment
28,35,36,40,36,3.08,2.96,1.92,1.88,experiment
28,36,37,21,37,1.01,5.0,8.95,1.0,experiment
28,37,38,17,38,1.96,7.96,9.0,1.0,experiment
28,38,39,34,39,1.04,3.06,2.05,2.06,experiment
28,39,40,35,40,7.1,7.04,7.14,7.97,experiment
29,0,1,24,1,6.06,5.06,6.05,6.04,experiment
29,1,2,14,2,7.05,7.05,7.01,8.1,experiment
29,2,3,7,3,9.0,7.08,8.01,8.08,experiment
29,3,4,32,4,7.17,8.09,8.06,6.99,experiment
29,4,5,4,5,6.05,8.05,8.06,8.0,experiment
29,5,6,1,6,8.03,6.08,7.04,8.06,experiment
29,6,7,22,7,7.04,7.1,8.06,7.12,experiment
29,7,8,3,8,7.04,5.0,6.03,7.05,experiment
29,8,9,27,9,7.06,6.06,7.03,7.08,experiment
29,9,10,21,10,7.01,9.0,9.0,7.95,experiment
29,10,11,11,11,8.03,7.01,7.01,7.01,experiment
29,11,12,8,12,6.04,4.05,5.04,4.08,experiment
29,12,13,13,13,6.06,2.92,3.96,6.08,experiment
29,13,14,18,14,8.06,5.05,8.03,9.0,experiment
29,14,15,38,15,4.01,1.97,3.0,3.29,experiment
29,15,16,31,16,3.0,1.0,2.05,1.91,experiment
29,16,17,17,17,5.08,1.0,2.03,3.0,experiment
29,17,18,5,18,7.01,5.04,6.03,6.09,experiment
29,18,19,10,19,7.05,6.06,5.05,5.99,experiment
29,19,20,34,20,8.03,7.09,9.0,6.97,experiment
29,20,21,15,21,2.92,2.03,8.03,1.0,experiment
29,21,22,16,22,3.05,2.99,3.04,5.04,experiment
29,22,23,23,23,2.05,1.0,2.88,1.92,experiment
29,23,24,35,24,4.12,7.0,7.1,6.05,experiment
29,24,25,2,25,3.03,3.97,4.06,4.0,experiment
29,25,26,33,26,3.0,1.0,2.0,1.0,experiment
29,26,27,29,27,7.09,6.06,8.99,7.94,experiment
29,27,28,25,28,1.04,2.1,2.03,5.01,experiment
29,28,29,30,29,3.97,1.0,4.03,3.04,experiment
29,29,30,36,30,2.95,7.12,2.1,6.04,experiment
29,30,31,19,31,1.0,8.04,2.04,1.0,experiment
29,31,32,12,32,4.04,9.0,7.08,4.01,experiment
29,32,33,20,33,1.99,7.03,1.0,1.0,experiment
29,33,34,39,34,3.95,7.97,3.04,1.0,experiment
29,34,35,28,35,1.92,8.04,1.99,1.0,experiment
29,35,36,26,36,5.03,7.05,8.05,5.04,experiment
29,36,37,6,37,5.01,5.0,7.03,1.0,experiment
29,37,38,37,38,1.88,1.79,1.0,1.0,experiment
29,38,39,9,39,6.05,8.08,9.0,4.95,experiment
29,39,40,40,40,6.01,7.09,8.05,6.05,experiment
30,0,1,7,1,5.04,5.04,5.04,5.04,experiment
30,1,2,15,2,7.15,6.12,4.95,7.94,experiment
30,2,3,23,3,6.15,5.92,5.92,7.01,experiment
30,3,4,18,4,7.04,6.96,6.06,7.09,experiment
30,4,5,17,5,6.19,6.94,5.04,6.08,experiment
30,5,6,21,6,6.22,5.95,6.19,6.01,experiment
30,6,7,29,7,4.05,4.06,4.03,2.96,experiment
30,7,8,22,8,6.05,6.01,6.19,5.94,experiment
30,8,9,37,9,7.08,6.14,4.99,7.0,experiment
30,9,10,32,10,5.08,4.99,9.0,2.97,experiment
30,10,11,13,11,6.06,7.14,5.23,6.08,experiment
30,11,12,11,12,5.15,3.0,5.04,2.01,experiment
30,12,13,3,13,4.04,4.97,3.96,2.95,experiment
30,13,14,5,14,5.04,5.0,5.04,6.14,experiment
30,14,15,24,15,5.01,4.01,5.0,2.79,experiment
30,15,16,28,16,5.04,5.04,5.03,5.04,experiment
30,16,17,14,17,7.13,6.06,5.0,5.03,experiment
30,17,18,33,18,7.05,5.06,7.03,6.97,experiment
30,18,19,20,19,8.27,7.03,5.01,7.19,experiment
30,19,20,8,20,7.26,7.06,7.03,8.12,experiment
30,20,21,10,21,3.05,2.9,3.05,1.0,experiment
30,21,22,27,22,4.05,4.03,4.18,3.06,experiment
30,22,23,9,23,3.0,2.99,3.06,1.03,experiment
30,23,24,1,24,5.99,4.95,6.05,6.08,experiment
30,24,25,2,25,3.92,4.0,3.99,4.0,experiment
30,25,26,16,26,5.01,1.0,5.05,3.18,experiment
30,26,27,38,27,8.01,6.27,6.0,7.12,experiment
30,27,28,30,28,5.06,4.97,3.91,3.12,experiment
30,28,29,35,29,7.23,5.1,5.1,6.05,experiment
30,29,30,26,30,4.04,6.14,4.09,5.99,experiment
30,30,31,40,31,3.86,3.95,5.12,3.97,experiment
30,31,32,31,32,5.01,3.94,7.04,4.03,experiment
30,32,33,25,33,3.91,3.05,4.09,1.0,experiment
30,33,34,19,34,4.99,6.01,4.91,3.05,experiment
30,34,35,12,35,5.04,4.94,5.04,7.15,experiment
30,35,36,36,36,4.03,2.96,6.88,3.0,experiment
30,36,37,4,37,4.13,3.95,2.71,2.03,experiment
30,37,38,39,38,5.04,5.04,5.04,5.04,experiment
30,38,39,6,39,2.97,4.12,5.04,1.0,experiment
30,39,40,34,40,5.05,3.99,9.0,2.04,experiment
31,0,1,10,1,6.79,5.97,8.08,8.09,experiment
31,1,2,4,2,5.03,7.06,3.08,4.03,experiment
31,2,3,35,3,8.04,5.08,7.05,8.09,experiment
31,3,4,32,4,6.97,2.96,5.97,6.99,experiment
31,4,5,34,5,6.22,5.03,6.13,7.08,experiment
31,5,6,20,6,4.99,4.97,6.06,6.1,experiment
31,6,7,23,7,6.05,5.06,5.04,6.29,experiment
31,7,8,31,8,6.03,4.04,6.12,8.01,experiment
31,8,9,30,9,6.06,3.88,6.04,6.96,experiment
31,9,10,33,10,4.01,6.08,1.62,5.03,experiment
31,10,11,6,11,9.0,2.82,8.23,9.0,experiment
31,11,12,39,12,7.14,2.1,2.86,8.03,experiment
31,12,13,2,13,8.09,4.04,8.04,8.09,experiment
31,13,14,40,14,8.06,3.95,8.03,8.08,experiment
31,14,15,38,15,6.05,1.0,8.03,6.13,experiment
31,15,16,26,16,6.09,4.0,2.03,7.05,experiment
31,16,17,22,17,4.94,2.1,5.04,5.95,experiment
31,17,18,21,18,7.06,2.62,6.9,8.12,experiment
31,18,19,1,19,7.95,6.06,6.04,7.01,experiment
31,19,20,25,20,6.9,3.12,7.86,6.0,experiment
31,20,21,9,21,5.09,8.04,8.05,6.09,experiment
31,21,22,29,22,5.04,3.96,5.04,5.99,experiment
31,22,23,36,23,1.0,7.08,8.04,4.09,experiment
31,23,24,14,24,5.0,2.06,7.04,5.99,experiment
31,24,25,24,25,6.14,3.1,7.97,7.06,experiment
31,25,26,8,26,7.08,1.96,4.05,8.04,experiment
31,26,27,5,27,5.0,1.95,5.04,7.17,experiment
31,27,28,7,28,5.01,1.96,7.0,6.97,experiment
31,28,29,11,29,5.09,1.0,8.03,6.09,experiment
31,29,30,16,30,3.13,8.01,1.0,7.06,experiment
31,30,31,37,31,5.0,5.0,3.03,6.92,experiment
31,31,32,12,32,1.0,7.97,1.01,1.04,experiment
31,32,33,27,33,4.18,9.0,2.85,1.88,experiment
31,33,34,3,34,1.95,8.03,2.08,1.0,experiment
31,34,35,28,35,4.03,7.14,1.81,1.0,experiment
31,35,36,18,36,4.97,6.95,1.96,1.96,experiment
31,36,37,17,37,1.0,9.0,1.01,1.0,experiment
31,37,38,19,38,1.0,9.0,1.0,1.0,experiment
31,38,39,13,39,1.0,9.0,1.0,1.01,experiment
31,39,40,15,40,3.99,8.06,2.09,2.03,experiment
32,0,1,36,1,8.13,4.83,9.0,4.87,experiment
32,1,2,8,2,4.99,2.99,7.96,1.01,experiment
32,2,3,38,3,8.05,7.09,8.86,7.08,experiment
32,3,4,18,4,6.96,5.14,9.0,6.14,experiment
32,4,5,27,5,7.15,5.94,9.0,4.81,experiment
32,5,6,15,6,5.78,3.99,7.99,2.28,experiment
32,6,7,34,7,4.94,4.09,9.0,2.09,experiment
32,7,8,9,8,7.96,6.06,8.05,7.15,experiment
32,8,9,5,9,7.86,4.17,8.94,7.04,experiment
32,9,10,40,10,4.08,5.95,8.82,3.9,experiment
32,10,11,21,11,8.24,6.22,8.99,6.88,experiment
32,11,12,17,12,7.31,3.88,9.0,5.33,experiment
32,12,13,4,13,7.09,3.87,9.0,6.99,experiment
32,13,14,3,14,7.1,6.03,9.0,6.83,experiment
32,14,15,6,15,5.01,1.77,9.0,2.81,experiment
32,15,16,11,16,3.97,6.0,7.03,6.23,experiment
32,16,17,20,17,6.09,5.03,9.0,3.94,experiment
32,17,18,37,18,8.03,7.06,8.96,8.18,experiment
32,18,19,30,19,8.24,7.24,9.0,8.04,experiment
32,19,20,24,20,6.03,4.12,9.0,5.03,experiment
32,20,21,12,21,4.12,5.99,7.17,3.83,experiment
32,21,22,14,22,4.15,6.06,8.09,6.18,experiment
32,22,23,35,23,3.01,6.15,5.08,6.17,experiment
32,23,24,13,24,1.0,7.31,4.85,6.86,experiment
32,24,25,39,25,4.01,7.17,8.01,6.94,experiment
32,25,26,33,26,5.14,3.09,8.83,3.08,experiment
32,26,27,28,27,6.0,7.24,7.97,5.81,experiment
32,27,28,1,28,6.03,5.0,8.28,6.36,experiment
32,28,29,32,29,4.09,6.08,8.97,4.0,experiment
32,29,30,22,30,1.0,7.27,4.73,6.92,experiment
32,30,31,29,31,4.17,5.96,7.13,1.97,experiment
32,31,32,2,32,3.87,7.15,7.13,6.23,experiment
32,32,33,7,33,4.06,1.0,6.96,1.0,experiment
32,33,34,26,34,4.05,6.27,7.03,1.26,experiment
32,34,35,16,35,3.88,7.26,6.04,1.0,experiment
32,35,36,25,36,3.91,6.96,5.82,3.12,experiment
32,36,37,10,37,2.81,6.13,6.06,1.04,experiment
32,37,38,31,38,3.05,7.01,5.1,1.1,experiment
32,38,39,19,39,3.99,7.17,4.85,1.0,experiment
32,39,40,23,40,7.15,4.03,9.0,1.88,experiment
