repetition,role,cell_id,subject_fold,stimulus_fold,task,label_policy,held_subject_count,held_stimulus_count,train_rows_before_policy,train_rows_retained,train_low,train_high,train_single_class,test_rows_before_policy,test_rows_retained,test_midpoints_removed,test_midpoint_removed_fraction,test_low,test_high,test_min_class_support,test_single_class,test_rows_after_eeg_emg_availability,seen_subject_unseen_stimulus_rows_retained,unseen_subject_seen_stimulus_rows_retained,subject_leakage,stimulus_leakage
3,sensitivity,rep03_S03_T03,3,3,arousal,discard_midpoint,16,8,1128,1026,574,452,False,128,116,12,0.09375,90,26,26,False,116,332,325,False,False
3,sensitivity,rep03_S03_T03,3,3,arousal,midpoint_as_low,16,8,1128,1128,676,452,False,128,128,0,0.0,102,26,26,False,128,376,384,False,False
3,sensitivity,rep03_S03_T03,3,3,arousal,midpoint_as_high,16,8,1128,1128,574,554,False,128,128,0,0.0,90,38,38,False,128,376,384,False,False
3,sensitivity,rep03_S03_T04,3,4,valence,discard_midpoint,16,8,1128,926,437,489,False,128,106,22,0.171875,50,56,50,False,106,310,325,False,False
3,sensitivity,rep03_S03_T04,3,4,valence,midpoint_as_low,16,8,1128,1128,639,489,False,128,128,0,0.0,72,56,56,False,128,376,384,False,False
3,sensitivity,rep03_S03_T04,3,4,valence,midpoint_as_high,16,8,1128,1128,437,691,False,128,128,0,0.0,50,78,50,False,128,376,384,False,False
3,sensitivity,rep03_S03_T04,3,4,arousal,discard_midpoint,16,8,1128,1024,616,408,False,128,109,19,0.1484375,74,35,35,False,109,334,332,False,False
3,sensitivity,rep03_S03_T04,3,4,arousal,midpoint_as_low,16,8,1128,1128,720,408,False,128,128,0,0.0,93,35,35,False,128,376,384,False,False
3,sensitivity,rep03_S03_T04,3,4,arousal,midpoint_as_high,16,8,1128,1128,616,512,False,128,128,0,0.0,74,54,54,False,128,376,384,False,False
3,sensitivity,rep03_S04_T01,4,1,valence,discard_midpoint,15,8,1152,930,369,561,False,120,108,12,0.1,75,33,33,False,108,331,298,False,False
3,sensitivity,rep03_S04_T01,4,1,valence,midpoint_as_low,15,8,1152,1152,591,561,False,120,120,0,0.0,87,33,33,False,120,384,360,False,False
3,sensitivity,rep03_S04_T01,4,1,valence,midpoint_as_high,15,8,1152,1152,369,783,False,120,120,0,0.0,75,45,45,False,120,384,360,False,False
3,sensitivity,rep03_S04_T01,4,1,arousal,discard_midpoint,15,8,1152,1041,734,307,False,120,110,10,0.08333333333333333,42,68,42,False,110,343,305,False,False
3,sensitivity,rep03_S04_T01,4,1,arousal,midpoint_as_low,15,8,1152,1152,845,307,False,120,120,0,0.0,52,68,52,False,120,384,360,False,False
3,sensitivity,rep03_S04_T01,4,1,arousal,midpoint_as_high,15,8,1152,1152,734,418,False,120,120,0,0.0,42,78,42,False,120,384,360,False,False
3,sensitivity,rep03_S04_T02,4,2,valence,discard_midpoint,15,8,1152,985,512,473,False,120,91,29,0.24166666666666667,37,54,37,False,91,276,315,False,False
3,sensitivity,rep03_S04_T02,4,2,valence,midpoint_as_low,15,8,1152,1152,679,473,False,120,120,0,0.0,66,54,54,False,120,384,360,False,False
3,sensitivity,rep03_S04_T02,4,2,valence,midpoint_as_high,15,8,1152,1152,512,640,False,120,120,0,0.0,37,83,37,False,120,384,360,False,False
3,sensitivity,rep03_S04_T02,4,2,arousal,discard_midpoint,15,8,1152,1033,673,360,False,120,104,16,0.13333333333333333,51,53,51,False,104,351,311,False,False
3,sensitivity,rep03_S04_T02,4,2,arousal,midpoint_as_low,15,8,1152,1152,792,360,False,120,120,0,0.0,67,53,53,False,120,384,360,False,False
3,sensitivity,rep03_S04_T02,4,2,arousal,midpoint_as_high,15,8,1152,1152,673,479,False,120,120,0,0.0,51,69,51,False,120,384,360,False,False
3,sensitivity,rep03_S04_T03,4,3,valence,discard_midpoint,15,8,1152,924,524,400,False,120,108,12,0.1,30,78,30,False,108,337,298,False,False
3,sensitivity,rep03_S04_T03,4,3,valence,midpoint_as_low,15,8,1152,1152,752,400,False,120,120,0,0.0,42,78,42,False,120,384,360,False,False
3,sensitivity,rep03_S04_T03,4,3,valence,midpoint_as_high,15,8,1152,1152,524,628,False,120,120,0,0.0,30,90,30,False,120,384,360,False,False
3,sensitivity,rep03_S04_T03,4,3,arousal,discard_midpoint,15,8,1152,1039,626,413,False,120,103,17,0.14166666666666666,72,31,31,False,103,345,312,False,False
3,sensitivity,rep03_S04_T03,4,3,arousal,midpoint_as_low,15,8,1152,1152,739,413,False,120,120,0,0.0,89,31,31,False,120,384,360,False,False
3,sensitivity,rep03_S04_T03,4,3,arousal,midpoint_as_high,15,8,1152,1152,626,526,False,120,120,0,0.0,72,48,48,False,120,384,360,False,False
3,sensitivity,rep03_S04_T04,4,4,valence,discard_midpoint,15,8,1152,944,449,495,False,120,99,21,0.175,52,47,47,False,99,317,307,False,False
3,sensitivity,rep03_S04_T04,4,4,valence,midpoint_as_low,15,8,1152,1152,657,495,False,120,120,0,0.0,73,47,47,False,120,384,360,False,False
3,sensitivity,rep03_S04_T04,4,4,valence,midpoint_as_high,15,8,1152,1152,449,703,False,120,120,0,0.0,52,68,52,False,120,384,360,False,False
3,sensitivity,rep03_S04_T04,4,4,arousal,discard_midpoint,15,8,1152,1039,661,378,False,120,98,22,0.18333333333333332,49,49,49,False,98,345,317,False,False
3,sensitivity,rep03_S04_T04,4,4,arousal,midpoint_as_low,15,8,1152,1152,774,378,False,120,120,0,0.0,71,49,49,False,120,384,360,False,False
3,sensitivity,rep03_S04_T04,4,4,arousal,midpoint_as_high,15,8,1152,1152,661,491,False,120,120,0,0.0,49,71,49,False,120,384,360,False,False
4,sensitivity,rep04_S01_T01,1,1,valence,discard_midpoint,16,8,1128,931,532,399,False,128,109,19,0.1484375,24,85,24,False,109,300,327,False,False
4,sensitivity,rep04_S01_T01,1,1,valence,midpoint_as_low,16,8,1128,1128,729,399,False,128,128,0,0.0,43,85,43,False,128,376,384,False,False
4,sensitivity,rep04_S01_T01,1,1,valence,midpoint_as_high,16,8,1128,1128,532,596,False,128,128,0,0.0,24,104,24,False,128,376,384,False,False
4,sensitivity,rep04_S01_T01,1,1,arousal,discard_midpoint,16,8,1128,1009,551,458,False,128,114,14,0.109375,91,23,23,False,114,336,340,False,False
4,sensitivity,rep04_S01_T01,1,1,arousal,midpoint_as_low,16,8,1128,1128,670,458,False,128,128,0,0.0,105,23,23,False,128,376,384,False,False
4,sensitivity,rep04_S01_T01,1,1,arousal,midpoint_as_high,16,8,1128,1128,551,577,False,128,128,0,0.0,91,37,37,False,128,376,384,False,False
4,sensitivity,rep04_S01_T02,1,2,valence,discard_midpoint,16,8,1128,925,410,515,False,128,106,22,0.171875,67,39,39,False,106,306,330,False,False
4,sensitivity,rep04_S01_T02,1,2,valence,midpoint_as_low,16,8,1128,1128,613,515,False,128,128,0,0.0,89,39,39,False,128,376,384,False,False
4,sensitivity,rep04_S01_T02,1,2,valence,midpoint_as_high,16,8,1128,1128,410,718,False,128,128,0,0.0,67,61,61,False,128,376,384,False,False
4,sensitivity,rep04_S01_T02,1,2,arousal,discard_midpoint,16,8,1128,1021,665,356,False,128,108,20,0.15625,60,48,48,False,108,324,346,False,False
4,sensitivity,rep04_S01_T02,1,2,arousal,midpoint_as_low,16,8,1128,1128,772,356,False,128,128,0,0.0,80,48,48,False,128,376,384,False,False
4,sensitivity,rep04_S01_T02,1,2,arousal,midpoint_as_high,16,8,1128,1128,665,463,False,128,128,0,0.0,60,68,60,False,128,376,384,False,False
4,sensitivity,rep04_S01_T03,1,3,valence,discard_midpoint,16,8,1128,921,421,500,False,128,107,21,0.1640625,58,49,49,False,107,310,329,False,False
4,sensitivity,rep04_S01_T03,1,3,valence,midpoint_as_low,16,8,1128,1128,628,500,False,128,128,0,0.0,79,49,49,False,128,376,384,False,False
4,sensitivity,rep04_S01_T03,1,3,valence,midpoint_as_high,16,8,1128,1128,421,707,False,128,128,0,0.0,58,70,58,False,128,376,384,False,False
4,sensitivity,rep04_S01_T03,1,3,arousal,discard_midpoint,16,8,1128,997,630,367,False,128,116,12,0.09375,70,46,46,False,116,348,338,False,False
4,sensitivity,rep04_S01_T03,1,3,arousal,midpoint_as_low,16,8,1128,1128,761,367,False,128,128,0,0.0,82,46,46,False,128,376,384,False,False
4,sensitivity,rep04_S01_T03,1,3,arousal,midpoint_as_high,16,8,1128,1128,630,498,False,128,128,0,0.0,70,58,58,False,128,376,384,False,False
4,sensitivity,rep04_S01_T04,1,4,valence,discard_midpoint,16,8,1128,916,443,473,False,128,114,14,0.109375,61,53,53,False,114,315,322,False,False
4,sensitivity,rep04_S01_T04,1,4,valence,midpoint_as_low,16,8,1128,1128,655,473,False,128,128,0,0.0,75,53,53,False,128,376,384,False,False
4,sensitivity,rep04_S01_T04,1,4,valence,midpoint_as_high,16,8,1128,1128,443,685,False,128,128,0,0.0,61,67,61,False,128,376,384,False,False
4,sensitivity,rep04_S01_T04,1,4,arousal,discard_midpoint,16,8,1128,1008,656,352,False,128,116,12,0.09375,57,59,57,False,116,337,338,False,False
4,sensitivity,rep04_S01_T04,1,4,arousal,midpoint_as_low,16,8,1128,1128,776,352,False,128,128,0,0.0,69,59,59,False,128,376,384,False,False
4,sensitivity,rep04_S01_T04,1,4,arousal,midpoint_as_high,16,8,1128,1128,656,472,False,128,128,0,0.0,57,71,57,False,128,376,384,False,False
4,sensitivity,rep04_S02_T01,2,1,valence,discard_midpoint,16,8,1128,941,532,409,False,128,97,31,0.2421875,21,76,21,False,97,312,317,False,False
4,sensitivity,rep04_S02_T01,2,1,valence,midpoint_as_low,16,8,1128,1128,719,409,False,128,128,0,0.0,52,76,52,False,128,376,384,False,False
4,sensitivity,rep04_S02_T01,2,1,valence,midpoint_as_high,16,8,1128,1128,532,596,False,128,128,0,0.0,21,107,21,False,128,376,384,False,False
4,sensitivity,rep04_S02_T01,2,1,arousal,discard_midpoint,16,8,1128,1010,557,453,False,128,108,20,0.15625,92,16,16,False,108,342,339,False,False
4,sensitivity,rep04_S02_T01,2,1,arousal,midpoint_as_low,16,8,1128,1128,675,453,False,128,128,0,0.0,112,16,16,False,128,376,384,False,False
4,sensitivity,rep04_S02_T01,2,1,arousal,midpoint_as_high,16,8,1128,1128,557,571,False,128,128,0,0.0,92,36,36,False,128,376,384,False,False
4,sensitivity,rep04_S02_T02,2,2,valence,discard_midpoint,16,8,1128,944,414,530,False,128,103,25,0.1953125,68,35,35,False,103,309,311,False,False
4,sensitivity,rep04_S02_T02,2,2,valence,midpoint_as_low,16,8,1128,1128,598,530,False,128,128,0,0.0,93,35,35,False,128,376,384,False,False
4,sensitivity,rep04_S02_T02,2,2,valence,midpoint_as_high,16,8,1128,1128,414,714,False,128,128,0,0.0,68,60,60,False,128,376,384,False,False
4,sensitivity,rep04_S02_T02,2,2,arousal,discard_midpoint,16,8,1128,1028,667,361,False,128,108,20,0.15625,57,51,51,False,108,324,339,False,False
4,sensitivity,rep04_S02_T02,2,2,arousal,midpoint_as_low,16,8,1128,1128,767,361,False,128,128,0,0.0,77,51,51,False,128,376,384,False,False
4,sensitivity,rep04_S02_T02,2,2,arousal,midpoint_as_high,16,8,1128,1128,667,461,False,128,128,0,0.0,57,71,57,False,128,376,384,False,False
4,sensitivity,rep04_S02_T03,2,3,valence,discard_midpoint,16,8,1128,941,428,513,False,128,105,23,0.1796875,62,43,43,False,105,312,309,False,False
4,sensitivity,rep04_S02_T03,2,3,valence,midpoint_as_low,16,8,1128,1128,615,513,False,128,128,0,0.0,85,43,43,False,128,376,384,False,False
4,sensitivity,rep04_S02_T03,2,3,valence,midpoint_as_high,16,8,1128,1128,428,700,False,128,128,0,0.0,62,66,62,False,128,376,384,False,False
4,sensitivity,rep04_S02_T03,2,3,arousal,discard_midpoint,16,8,1128,1005,630,375,False,128,117,11,0.0859375,65,52,52,False,117,347,330,False,False
4,sensitivity,rep04_S02_T03,2,3,arousal,midpoint_as_low,16,8,1128,1128,753,375,False,128,128,0,0.0,76,52,52,False,128,376,384,False,False
4,sensitivity,rep04_S02_T03,2,3,arousal,midpoint_as_high,16,8,1128,1128,630,498,False,128,128,0,0.0,65,63,63,False,128,376,384,False,False
4,sensitivity,rep04_S02_T04,2,4,valence,discard_midpoint,16,8,1128,933,441,492,False,128,109,19,0.1484375,56,53,53,False,109,320,305,False,False
4,sensitivity,rep04_S02_T04,2,4,valence,midpoint_as_low,16,8,1128,1128,636,492,False,128,128,0,0.0,75,53,53,False,128,376,384,False,False
4,sensitivity,rep04_S02_T04,2,4,valence,midpoint_as_high,16,8,1128,1128,441,687,False,128,128,0,0.0,56,72,56,False,128,376,384,False,False
4,sensitivity,rep04_S02_T04,2,4,arousal,discard_midpoint,16,8,1128,1013,663,350,False,128,114,14,0.109375,59,55,55,False,114,339,333,False,False
4,sensitivity,rep04_S02_T04,2,4,arousal,midpoint_as_low,16,8,1128,1128,778,350,False,128,128,0,0.0,73,55,55,False,128,376,384,False,False
4,sensitivity,rep04_S02_T04,2,4,arousal,midpoint_as_high,16,8,1128,1128,663,465,False,128,128,0,0.0,59,69,59,False,128,376,384,False,False
4,sensitivity,rep04_S03_T01,3,1,valence,discard_midpoint,16,8,1128,943,543,400,False,128,99,29,0.2265625,24,75,24,False,99,310,315,False,False
4,sensitivity,rep04_S03_T01,3,1,valence,midpoint_as_low,16,8,1128,1128,728,400,False,128,128,0,0.0,53,75,53,False,128,376,384,False,False
4,sensitivity,rep04_S03_T01,3,1,valence,midpoint_as_high,16,8,1128,1128,543,585,False,128,128,0,0.0,24,104,24,False,128,376,384,False,False
4,sensitivity,rep04_S03_T01,3,1,arousal,discard_midpoint,16,8,1128,1006,547,459,False,128,118,10,0.078125,87,31,31,False,118,332,343,False,False
4,sensitivity,rep04_S03_T01,3,1,arousal,midpoint_as_low,16,8,1128,1128,669,459,False,128,128,0,0.0,97,31,31,False,128,376,384,False,False
4,sensitivity,rep04_S03_T01,3,1,arousal,midpoint_as_high,16,8,1128,1128,547,581,False,128,128,0,0.0,87,41,41,False,128,376,384,False,False
4,sensitivity,rep04_S03_T02,3,2,valence,discard_midpoint,16,8,1128,945,418,527,False,128,104,24,0.1875,64,40,40,False,104,308,310,False,False
4,sensitivity,rep04_S03_T02,3,2,valence,midpoint_as_low,16,8,1128,1128,601,527,False,128,128,0,0.0,88,40,40,False,128,376,384,False,False
4,sensitivity,rep04_S03_T02,3,2,valence,midpoint_as_high,16,8,1128,1128,418,710,False,128,128,0,0.0,64,64,64,False,128,376,384,False,False
4,sensitivity,rep04_S03_T02,3,2,arousal,discard_midpoint,16,8,1128,1019,665,354,False,128,113,15,0.1171875,60,53,53,False,113,319,348,False,False
4,sensitivity,rep04_S03_T02,3,2,arousal,midpoint_as_low,16,8,1128,1128,774,354,False,128,128,0,0.0,75,53,53,False,128,376,384,False,False
4,sensitivity,rep04_S03_T02,3,2,arousal,midpoint_as_high,16,8,1128,1128,665,463,False,128,128,0,0.0,60,68,60,False,128,376,384,False,False
4,sensitivity,rep04_S03_T03,3,3,valence,discard_midpoint,16,8,1128,943,434,509,False,128,107,21,0.1640625,60,47,47,False,107,310,307,False,False
4,sensitivity,rep04_S03_T03,3,3,valence,midpoint_as_low,16,8,1128,1128,619,509,False,128,128,0,0.0,81,47,47,False,128,376,384,False,False
4,sensitivity,rep04_S03_T03,3,3,valence,midpoint_as_high,16,8,1128,1128,434,694,False,128,128,0,0.0,60,68,60,False,128,376,384,False,False
4,sensitivity,rep04_S03_T03,3,3,arousal,discard_midpoint,16,8,1128,991,629,362,False,128,117,11,0.0859375,69,48,48,False,117,347,344,False,False
4,sensitivity,rep04_S03_T03,3,3,arousal,midpoint_as_low,16,8,1128,1128,766,362,False,128,128,0,0.0,80,48,48,False,128,376,384,False,False
4,sensitivity,rep04_S03_T03,3,3,arousal,midpoint_as_high,16,8,1128,1128,629,499,False,128,128,0,0.0,69,59,59,False,128,376,384,False,False
4,sensitivity,rep04_S03_T04,3,4,valence,discard_midpoint,16,8,1128,928,444,484,False,128,104,24,0.1875,51,53,51,False,104,325,310,False,False
4,sensitivity,rep04_S03_T04,3,4,valence,midpoint_as_low,16,8,1128,1128,644,484,False,128,128,0,0.0,75,53,53,False,128,376,384,False,False
4,sensitivity,rep04_S03_T04,3,4,valence,midpoint_as_high,16,8,1128,1128,444,684,False,128,128,0,0.0,51,77,51,False,128,376,384,False,False
4,sensitivity,rep04_S03_T04,3,4,arousal,discard_midpoint,16,8,1128,998,661,337,False,128,113,15,0.1171875,62,51,51,False,113,340,348,False,False
4,sensitivity,rep04_S03_T04,3,4,arousal,midpoint_as_low,16,8,1128,1128,791,337,False,128,128,0,0.0,77,51,51,False,128,376,384,False,False
4,sensitivity,rep04_S03_T04,3,4,arousal,midpoint_as_high,16,8,1128,1128,661,467,False,128,128,0,0.0,62,66,62,False,128,376,384,False,False
4,sensitivity,rep04_S04_T01,4,1,valence,discard_midpoint,15,8,1152,959,547,412,False,120,104,16,0.13333333333333333,25,79,25,False,104,305,299,False,False
4,sensitivity,rep04_S04_T01,4,1,valence,midpoint_as_low,15,8,1152,1152,740,412,False,120,120,0,0.0,41,79,41,False,120,384,360,False,False
4,sensitivity,rep04_S04_T01,4,1,valence,midpoint_as_high,15,8,1152,1152,547,605,False,120,120,0,0.0,25,95,25,False,120,384,360,False,False
4,sensitivity,rep04_S04_T01,4,1,arousal,discard_midpoint,15,8,1152,1022,559,463,False,120,110,10,0.08333333333333333,104,6,6,False,110,340,327,False,False
4,sensitivity,rep04_S04_T01,4,1,arousal,midpoint_as_low,15,8,1152,1152,689,463,False,120,120,0,0.0,114,6,6,False,120,384,360,False,False
4,sensitivity,rep04_S04_T01,4,1,arousal,midpoint_as_high,15,8,1152,1152,559,593,False,120,120,0,0.0,104,16,16,False,120,384,360,False,False
4,sensitivity,rep04_S04_T02,4,2,valence,discard_midpoint,15,8,1152,951,417,534,False,120,99,21,0.175,60,39,39,False,99,313,304,False,False
4,sensitivity,rep04_S04_T02,4,2,valence,midpoint_as_low,15,8,1152,1152,618,534,False,120,120,0,0.0,81,39,39,False,120,384,360,False,False
4,sensitivity,rep04_S04_T02,4,2,valence,midpoint_as_high,15,8,1152,1152,417,735,False,120,120,0,0.0,60,60,60,False,120,384,360,False,False
4,sensitivity,rep04_S04_T02,4,2,arousal,discard_midpoint,15,8,1152,1033,652,381,False,120,103,17,0.14166666666666666,52,51,51,False,103,329,334,False,False
4,sensitivity,rep04_S04_T02,4,2,arousal,midpoint_as_low,15,8,1152,1152,771,381,False,120,120,0,0.0,69,51,51,False,120,384,360,False,False
4,sensitivity,rep04_S04_T02,4,2,arousal,midpoint_as_high,15,8,1152,1152,652,500,False,120,120,0,0.0,52,68,52,False,120,384,360,False,False
4,sensitivity,rep04_S04_T03,4,3,valence,discard_midpoint,15,8,1152,945,436,509,False,120,98,22,0.18333333333333332,59,39,39,False,98,319,305,False,False
4,sensitivity,rep04_S04_T03,4,3,valence,midpoint_as_low,15,8,1152,1152,643,509,False,120,120,0,0.0,81,39,39,False,120,384,360,False,False
4,sensitivity,rep04_S04_T03,4,3,valence,midpoint_as_high,15,8,1152,1152,436,716,False,120,120,0,0.0,59,61,59,False,120,384,360,False,False
4,sensitivity,rep04_S04_T03,4,3,arousal,discard_midpoint,15,8,1152,1012,625,387,False,120,114,6,0.05,70,44,44,False,114,350,323,False,False
4,sensitivity,rep04_S04_T03,4,3,arousal,midpoint_as_low,15,8,1152,1152,765,387,False,120,120,0,0.0,76,44,44,False,120,384,360,False,False
4,sensitivity,rep04_S04_T03,4,3,arousal,midpoint_as_high,15,8,1152,1152,625,527,False,120,120,0,0.0,70,50,50,False,120,384,360,False,False
4,sensitivity,rep04_S04_T04,4,4,valence,discard_midpoint,15,8,1152,937,448,489,False,120,102,18,0.15,52,50,50,False,102,327,301,False,False
4,sensitivity,rep04_S04_T04,4,4,valence,midpoint_as_low,15,8,1152,1152,663,489,False,120,120,0,0.0,70,50,50,False,120,384,360,False,False
4,sensitivity,rep04_S04_T04,4,4,valence,midpoint_as_high,15,8,1152,1152,448,704,False,120,120,0,0.0,52,68,52,False,120,384,360,False,False
4,sensitivity,rep04_S04_T04,4,4,arousal,discard_midpoint,15,8,1152,1019,651,368,False,120,110,10,0.08333333333333333,57,53,53,False,110,343,327,False,False
4,sensitivity,rep04_S04_T04,4,4,arousal,midpoint_as_low,15,8,1152,1152,784,368,False,120,120,0,0.0,67,53,53,False,120,384,360,False,False
4,sensitivity,rep04_S04_T04,4,4,arousal,midpoint_as_high,15,8,1152,1152,651,501,False,120,120,0,0.0,57,63,57,False,120,384,360,False,False
