dataset,subject_id,subject_number,session_id,trial_id,stimulus_id,stimulus_id_numeric,presentation_order,trial_index_0based_in_dat,trial_index_1based_in_dat,valence_score,arousal_score,dominance_score,liking_score,valence_discard_midpoint,valence_midpoint_as_low,valence_midpoint_as_high,arousal_discard_midpoint,arousal_midpoint_as_low,arousal_midpoint_as_high,eeg_available,emg_available,eeg_channel_count,emg_channel_count,sample_count,chronology_verified,stimulus_identity_verified,mapping_verified,verified_order_hypothesis,physical_trial_unit,dat_path,dat_sha256,mapping_path,mapping_sha256
DEAP,s16,16,s16_session1,DEAP_s16_exp04,exp04,4,10,3,4,7.09,5.67,2.53,5.65,1.0,1,1,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s16.dat,f00d124ad8d2ada09a3effd32fc982b17e5bd9794789f873dde146edb4be95be,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s16,16,s16_session1,DEAP_s16_exp39,exp39,39,11,38,39,6.13,5.97,8.49,6.0,1.0,1,1,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s16.dat,f00d124ad8d2ada09a3effd32fc982b17e5bd9794789f873dde146edb4be95be,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s16,16,s16_session1,DEAP_s16_exp10,exp10,10,12,9,10,5.14,7.5,9.0,7.01,1.0,1,1,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s16.dat,f00d124ad8d2ada09a3effd32fc982b17e5bd9794789f873dde146edb4be95be,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s16,16,s16_session1,DEAP_s16_exp15,exp15,15,13,14,15,2.67,5.53,1.0,6.05,0.0,0,0,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s16.dat,f00d124ad8d2ada09a3effd32fc982b17e5bd9794789f873dde146edb4be95be,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s16,16,s16_session1,DEAP_s16_exp40,exp40,40,14,39,40,3.74,3.77,4.05,6.19,0.0,0,0,0.0,0,0,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s16.dat,f00d124ad8d2ada09a3effd32fc982b17e5bd9794789f873dde146edb4be95be,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s16,16,s16_session1,DEAP_s16_exp35,exp35,35,15,34,35,1.0,3.71,4.22,1.82,0.0,0,0,0.0,0,0,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s16.dat,f00d124ad8d2ada09a3effd32fc982b17e5bd9794789f873dde146edb4be95be,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s16,16,s16_session1,DEAP_s16_exp22,exp22,22,16,21,22,6.79,1.0,5.03,4.36,1.0,1,1,0.0,0,0,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s16.dat,f00d124ad8d2ada09a3effd32fc982b17e5bd9794789f873dde146edb4be95be,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s16,16,s16_session1,DEAP_s16_exp03,exp03,3,17,2,3,6.74,5.83,6.37,6.83,1.0,1,1,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s16.dat,f00d124ad8d2ada09a3effd32fc982b17e5bd9794789f873dde146edb4be95be,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s16,16,s16_session1,DEAP_s16_exp31,exp31,31,18,30,31,3.88,5.79,5.04,6.19,0.0,0,0,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s16.dat,f00d124ad8d2ada09a3effd32fc982b17e5bd9794789f873dde146edb4be95be,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s16,16,s16_session1,DEAP_s16_exp17,exp17,17,19,16,17,1.21,8.47,1.19,9.0,0.0,0,0,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s16.dat,f00d124ad8d2ada09a3effd32fc982b17e5bd9794789f873dde146edb4be95be,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s16,16,s16_session1,DEAP_s16_exp27,exp27,27,20,26,27,2.59,5.49,2.88,1.83,0.0,0,0,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s16.dat,f00d124ad8d2ada09a3effd32fc982b17e5bd9794789f873dde146edb4be95be,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s16,16,s16_session1,DEAP_s16_exp25,exp25,25,21,24,25,2.47,3.45,2.4,2.13,0.0,0,0,0.0,0,0,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s16.dat,f00d124ad8d2ada09a3effd32fc982b17e5bd9794789f873dde146edb4be95be,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s16,16,s16_session1,DEAP_s16_exp24,exp24,24,22,23,24,2.51,5.38,1.53,5.99,0.0,0,0,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s16.dat,f00d124ad8d2ada09a3effd32fc982b17e5bd9794789f873dde146edb4be95be,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s16,16,s16_session1,DEAP_s16_exp36,exp36,36,23,35,36,5.05,3.83,6.17,5.88,1.0,1,1,0.0,0,0,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s16.dat,f00d124ad8d2ada09a3effd32fc982b17e5bd9794789f873dde146edb4be95be,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s16,16,s16_session1,DEAP_s16_exp08,exp08,8,24,7,8,3.51,2.88,7.14,1.5,0.0,0,0,0.0,0,0,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s16.dat,f00d124ad8d2ada09a3effd32fc982b17e5bd9794789f873dde146edb4be95be,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s16,16,s16_session1,DEAP_s16_exp29,exp29,29,25,28,29,3.23,2.79,3.09,2.62,0.0,0,0,0.0,0,0,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s16.dat,f00d124ad8d2ada09a3effd32fc982b17e5bd9794789f873dde146edb4be95be,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s16,16,s16_session1,DEAP_s16_exp18,exp18,18,26,17,18,6.56,5.72,5.22,7.37,1.0,1,1,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s16.dat,f00d124ad8d2ada09a3effd32fc982b17e5bd9794789f873dde146edb4be95be,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s16,16,s16_session1,DEAP_s16_exp02,exp02,2,27,1,2,6.45,5.03,5.04,5.54,1.0,1,1,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s16.dat,f00d124ad8d2ada09a3effd32fc982b17e5bd9794789f873dde146edb4be95be,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s16,16,s16_session1,DEAP_s16_exp26,exp26,26,28,25,26,1.82,6.21,3.36,7.56,0.0,0,0,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s16.dat,f00d124ad8d2ada09a3effd32fc982b17e5bd9794789f873dde146edb4be95be,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s16,16,s16_session1,DEAP_s16_exp16,exp16,16,29,15,16,4.97,1.0,5.05,2.76,0.0,0,0,0.0,0,0,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s16.dat,f00d124ad8d2ada09a3effd32fc982b17e5bd9794789f873dde146edb4be95be,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s16,16,s16_session1,DEAP_s16_exp34,exp34,34,30,33,34,1.0,7.53,1.0,1.0,0.0,0,0,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s16.dat,f00d124ad8d2ada09a3effd32fc982b17e5bd9794789f873dde146edb4be95be,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s16,16,s16_session1,DEAP_s16_exp11,exp11,11,31,10,11,7.27,4.27,5.04,3.15,1.0,1,1,0.0,0,0,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s16.dat,f00d124ad8d2ada09a3effd32fc982b17e5bd9794789f873dde146edb4be95be,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s16,16,s16_session1,DEAP_s16_exp30,exp30,30,32,29,30,6.1,3.68,3.88,6.05,1.0,1,1,0.0,0,0,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s16.dat,f00d124ad8d2ada09a3effd32fc982b17e5bd9794789f873dde146edb4be95be,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s16,16,s16_session1,DEAP_s16_exp33,exp33,33,33,32,33,1.0,3.92,4.96,1.0,0.0,0,0,0.0,0,0,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s16.dat,f00d124ad8d2ada09a3effd32fc982b17e5bd9794789f873dde146edb4be95be,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s16,16,s16_session1,DEAP_s16_exp07,exp07,7,34,6,7,6.83,2.87,6.17,7.14,1.0,1,1,0.0,0,0,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s16.dat,f00d124ad8d2ada09a3effd32fc982b17e5bd9794789f873dde146edb4be95be,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s16,16,s16_session1,DEAP_s16_exp13,exp13,13,35,12,13,3.88,2.14,1.42,2.54,0.0,0,0,0.0,0,0,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s16.dat,f00d124ad8d2ada09a3effd32fc982b17e5bd9794789f873dde146edb4be95be,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s16,16,s16_session1,DEAP_s16_exp28,exp28,28,36,27,28,2.85,3.38,3.44,6.69,0.0,0,0,0.0,0,0,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s16.dat,f00d124ad8d2ada09a3effd32fc982b17e5bd9794789f873dde146edb4be95be,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s16,16,s16_session1,DEAP_s16_exp12,exp12,12,37,11,12,5.97,3.9,4.1,6.01,1.0,1,1,0.0,0,0,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s16.dat,f00d124ad8d2ada09a3effd32fc982b17e5bd9794789f873dde146edb4be95be,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s16,16,s16_session1,DEAP_s16_exp19,exp19,19,38,18,19,2.86,2.94,3.9,2.4,0.0,0,0,0.0,0,0,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s16.dat,f00d124ad8d2ada09a3effd32fc982b17e5bd9794789f873dde146edb4be95be,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s16,16,s16_session1,DEAP_s16_exp38,exp38,38,39,37,38,4.27,6.26,7.94,6.53,0.0,0,0,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s16.dat,f00d124ad8d2ada09a3effd32fc982b17e5bd9794789f873dde146edb4be95be,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s16,16,s16_session1,DEAP_s16_exp01,exp01,1,40,0,1,2.51,5.65,2.9,1.97,0.0,0,0,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s16.dat,f00d124ad8d2ada09a3effd32fc982b17e5bd9794789f873dde146edb4be95be,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s17,17,s17_session1,DEAP_s17_exp08,exp08,8,1,7,8,6.05,4.99,5.0,6.03,1.0,1,1,0.0,0,0,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s17.dat,fc108202dfbf8a173757a274a78cee3b4d35fd8bcb528909ccc7af84409c486f,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s17,17,s17_session1,DEAP_s17_exp10,exp10,10,2,9,10,6.09,7.05,5.54,6.06,1.0,1,1,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s17.dat,fc108202dfbf8a173757a274a78cee3b4d35fd8bcb528909ccc7af84409c486f,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s17,17,s17_session1,DEAP_s17_exp39,exp39,39,3,38,39,7.1,7.03,5.95,4.01,1.0,1,1,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s17.dat,fc108202dfbf8a173757a274a78cee3b4d35fd8bcb528909ccc7af84409c486f,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s17,17,s17_session1,DEAP_s17_exp01,exp01,1,4,0,1,4.05,5.96,5.01,5.04,0.0,0,0,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s17.dat,fc108202dfbf8a173757a274a78cee3b4d35fd8bcb528909ccc7af84409c486f,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s17,17,s17_session1,DEAP_s17_exp25,exp25,25,5,24,25,6.18,4.0,5.04,6.47,1.0,1,1,0.0,0,0,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s17.dat,fc108202dfbf8a173757a274a78cee3b4d35fd8bcb528909ccc7af84409c486f,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s17,17,s17_session1,DEAP_s17_exp17,exp17,17,6,16,17,4.12,2.5,5.04,3.83,0.0,0,0,0.0,0,0,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s17.dat,fc108202dfbf8a173757a274a78cee3b4d35fd8bcb528909ccc7af84409c486f,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s17,17,s17_session1,DEAP_s17_exp34,exp34,34,7,33,34,4.99,6.38,4.82,2.88,0.0,0,0,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s17.dat,fc108202dfbf8a173757a274a78cee3b4d35fd8bcb528909ccc7af84409c486f,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s17,17,s17_session1,DEAP_s17_exp02,exp02,2,8,1,2,7.26,7.03,5.28,7.31,1.0,1,1,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s17.dat,fc108202dfbf8a173757a274a78cee3b4d35fd8bcb528909ccc7af84409c486f,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s17,17,s17_session1,DEAP_s17_exp40,exp40,40,9,39,40,5.04,6.03,5.05,5.72,1.0,1,1,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s17.dat,fc108202dfbf8a173757a274a78cee3b4d35fd8bcb528909ccc7af84409c486f,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s17,17,s17_session1,DEAP_s17_exp06,exp06,6,10,5,6,6.9,5.95,5.37,7.14,1.0,1,1,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s17.dat,fc108202dfbf8a173757a274a78cee3b4d35fd8bcb528909ccc7af84409c486f,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s17,17,s17_session1,DEAP_s17_exp23,exp23,23,11,22,23,3.62,2.95,5.04,2.92,0.0,0,0,0.0,0,0,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s17.dat,fc108202dfbf8a173757a274a78cee3b4d35fd8bcb528909ccc7af84409c486f,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s17,17,s17_session1,DEAP_s17_exp09,exp09,9,12,8,9,6.04,6.13,5.1,6.24,1.0,1,1,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s17.dat,fc108202dfbf8a173757a274a78cee3b4d35fd8bcb528909ccc7af84409c486f,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s17,17,s17_session1,DEAP_s17_exp15,exp15,15,13,14,15,5.96,4.06,5.04,5.99,1.0,1,1,0.0,0,0,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s17.dat,fc108202dfbf8a173757a274a78cee3b4d35fd8bcb528909ccc7af84409c486f,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s17,17,s17_session1,DEAP_s17_exp26,exp26,26,14,25,26,3.73,2.77,5.81,3.73,0.0,0,0,0.0,0,0,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s17.dat,fc108202dfbf8a173757a274a78cee3b4d35fd8bcb528909ccc7af84409c486f,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
DEAP,s17,17,s17_session1,DEAP_s17_exp19,exp19,19,15,18,19,7.27,6.03,5.04,6.1,1.0,1,1,1.0,1,1,True,True,32,2,8064,True,True,True,experiment_order_alignment,True,/mnt/HDD/AliWorks/DEAP/data_preprocessed_python/s17.dat,fc108202dfbf8a173757a274a78cee3b4d35fd8bcb528909ccc7af84409c486f,/mnt/HDD/AliWorks/EmotionRecognitionDEAP-I-DARE/docs/joint_cv/deap_verified_trial_stimulus_mapping.csv,bc7ab2c13b47817478e1bd9a43905e875c4b0a5c2c31bb9e6d9c1ebc44b62be5
