scheme,trial_index,seed,min_test_class_support,min_train_class_support,min_test_retained,max_midpoint_removed_fraction,single_class_test_cells,single_class_train_cells,min_held_subjects,max_held_subjects,min_held_stimuli,max_held_stimuli,strong_capacity_pass,minimal_capacity_pass
idare_4x4,691,261404,17,350,92,0.28125,0,0,15,16,8,8,True,True
idare_4x4,692,261405,27,349,91,0.2890625,0,0,15,16,8,8,True,True
idare_4x4,693,261406,23,333,97,0.2421875,0,0,15,16,8,8,True,True
idare_4x4,694,261407,22,325,92,0.2578125,0,0,15,16,8,8,True,True
idare_4x4,695,261408,29,357,91,0.24166666666666667,0,0,15,16,8,8,True,True
idare_4x4,696,261409,23,315,96,0.2421875,0,0,15,16,8,8,True,True
idare_4x4,697,261410,19,316,91,0.2890625,0,0,15,16,8,8,True,True
idare_4x4,698,261411,20,342,94,0.2265625,0,0,15,16,8,8,True,True
idare_4x4,699,261412,22,294,85,0.3359375,0,0,15,16,8,8,True,True
idare_4x4,700,261413,16,308,75,0.375,0,0,15,16,8,8,True,True
idare_4x4,701,261414,20,323,93,0.2734375,0,0,15,16,8,8,True,True
idare_4x4,702,261415,22,345,85,0.3359375,0,0,15,16,8,8,True,True
idare_4x4,703,261416,7,268,93,0.2734375,0,0,15,16,8,8,False,True
idare_4x4,704,261417,26,331,86,0.328125,0,0,15,16,8,8,True,True
idare_4x4,705,261418,16,323,94,0.21875,0,0,15,16,8,8,True,True
idare_4x4,706,261419,7,332,87,0.296875,0,0,15,16,8,8,False,True
idare_4x4,707,261420,21,335,93,0.2734375,0,0,15,16,8,8,True,True
idare_4x4,708,261421,30,345,95,0.2109375,0,0,15,16,8,8,True,True
idare_4x4,709,261422,25,356,89,0.25833333333333336,0,0,15,16,8,8,True,True
idare_4x4,710,261423,19,326,91,0.2421875,0,0,15,16,8,8,True,True
idare_4x4,711,261424,18,292,90,0.2890625,0,0,15,16,8,8,True,True
idare_4x4,712,261425,27,346,90,0.296875,0,0,15,16,8,8,True,True
idare_4x4,713,261426,16,309,84,0.34375,0,0,15,16,8,8,True,True
idare_4x4,714,261427,31,326,86,0.296875,0,0,15,16,8,8,True,True
idare_4x4,715,261428,28,346,90,0.2734375,0,0,15,16,8,8,True,True
idare_4x4,716,261429,20,349,91,0.2890625,0,0,15,16,8,8,True,True
idare_4x4,717,261430,17,320,90,0.25,0,0,15,16,8,8,True,True
idare_4x4,718,261431,18,318,92,0.23333333333333334,0,0,15,16,8,8,True,True
idare_4x4,719,261432,35,361,96,0.25,0,0,15,16,8,8,True,True
idare_4x4,720,261433,27,344,88,0.3125,0,0,15,16,8,8,True,True
idare_4x4,721,261434,26,315,90,0.28125,0,0,15,16,8,8,True,True
idare_4x4,722,261435,26,304,77,0.359375,0,0,15,16,8,8,True,True
idare_4x4,723,261436,18,336,92,0.25,0,0,15,16,8,8,True,True
idare_4x4,724,261437,24,341,87,0.2890625,0,0,15,16,8,8,True,True
idare_4x4,725,261438,24,344,88,0.3125,0,0,15,16,8,8,True,True
idare_4x4,726,261439,22,336,91,0.2734375,0,0,15,16,8,8,True,True
idare_4x4,727,261440,20,316,89,0.265625,0,0,15,16,8,8,True,True
idare_4x4,728,261441,15,307,96,0.2421875,0,0,15,16,8,8,True,True
idare_4x4,729,261442,15,327,82,0.359375,0,0,15,16,8,8,True,True
idare_4x4,730,261443,13,314,74,0.421875,0,0,15,16,8,8,True,True
idare_4x4,731,261444,11,334,89,0.2734375,0,0,15,16,8,8,True,True
idare_4x4,732,261445,26,354,97,0.2421875,0,0,15,16,8,8,True,True
idare_4x4,733,261446,32,367,74,0.38333333333333336,0,0,15,16,8,8,True,True
idare_4x4,734,261447,31,359,85,0.2916666666666667,0,0,15,16,8,8,True,True
idare_4x4,735,261448,19,286,92,0.2421875,0,0,15,16,8,8,True,True
idare_4x4,736,261449,21,367,93,0.265625,0,0,15,16,8,8,True,True
idare_4x4,737,261450,23,345,84,0.34375,0,0,15,16,8,8,True,True
idare_4x4,738,261451,22,300,86,0.328125,0,0,15,16,8,8,True,True
idare_4x4,739,261452,18,289,83,0.3125,0,0,15,16,8,8,True,True
idare_4x4,740,261453,15,290,80,0.3333333333333333,0,0,15,16,8,8,True,True
idare_4x4,741,261454,9,344,76,0.40625,0,0,15,16,8,8,False,True
idare_4x4,742,261455,23,323,95,0.2578125,0,0,15,16,8,8,True,True
idare_4x4,743,261456,22,327,90,0.296875,0,0,15,16,8,8,True,True
idare_4x4,744,261457,21,346,86,0.2890625,0,0,15,16,8,8,True,True
idare_4x4,745,261458,29,324,94,0.265625,0,0,15,16,8,8,True,True
idare_4x4,746,261459,13,326,84,0.3,0,0,15,16,8,8,True,True
idare_4x4,747,261460,33,357,93,0.2734375,0,0,15,16,8,8,True,True
idare_4x4,748,261461,28,344,91,0.2890625,0,0,15,16,8,8,True,True
idare_4x4,749,261462,33,356,91,0.265625,0,0,15,16,8,8,True,True
idare_4x4,750,261463,13,294,89,0.3046875,0,0,15,16,8,8,True,True
idare_4x4,751,261464,23,354,92,0.2734375,0,0,15,16,8,8,True,True
idare_4x4,752,261465,26,354,94,0.265625,0,0,15,16,8,8,True,True
idare_4x4,753,261466,4,259,88,0.3125,0,0,15,16,8,8,False,False
idare_4x4,754,261467,20,338,89,0.25833333333333336,0,0,15,16,8,8,True,True
idare_4x4,755,261468,27,339,84,0.3125,0,0,15,16,8,8,True,True
idare_4x4,756,261469,16,296,87,0.2890625,0,0,15,16,8,8,True,True
idare_4x4,757,261470,12,329,91,0.28125,0,0,15,16,8,8,True,True
idare_4x4,758,261471,27,317,92,0.28125,0,0,15,16,8,8,True,True
idare_4x4,759,261472,17,345,81,0.325,0,0,15,16,8,8,True,True
idare_4x4,760,261473,24,330,97,0.2109375,0,0,15,16,8,8,True,True
idare_4x4,761,261474,14,316,85,0.328125,0,0,15,16,8,8,True,True
idare_4x4,762,261475,23,336,85,0.2916666666666667,0,0,15,16,8,8,True,True
idare_4x4,763,261476,17,335,92,0.25,0,0,15,16,8,8,True,True
idare_4x4,764,261477,20,306,90,0.296875,0,0,15,16,8,8,True,True
idare_4x4,765,261478,27,341,95,0.21875,0,0,15,16,8,8,True,True
idare_4x4,766,261479,19,333,91,0.24166666666666667,0,0,15,16,8,8,True,True
idare_4x4,767,261480,21,341,92,0.28125,0,0,15,16,8,8,True,True
idare_4x4,768,261481,26,299,87,0.3046875,0,0,15,16,8,8,True,True
idare_4x4,769,261482,21,333,87,0.3203125,0,0,15,16,8,8,True,True
idare_4x4,770,261483,23,322,92,0.28125,0,0,15,16,8,8,True,True
idare_4x4,771,261484,28,340,93,0.2734375,0,0,15,16,8,8,True,True
idare_4x4,772,261485,15,328,90,0.296875,0,0,15,16,8,8,True,True
idare_4x4,773,261486,12,335,88,0.2890625,0,0,15,16,8,8,True,True
idare_4x4,774,261487,19,349,94,0.265625,0,0,15,16,8,8,True,True
idare_4x4,775,261488,26,344,82,0.31666666666666665,0,0,15,16,8,8,True,True
idare_4x4,776,261489,26,349,89,0.265625,0,0,15,16,8,8,True,True
idare_4x4,777,261490,15,322,91,0.24166666666666667,0,0,15,16,8,8,True,True
idare_4x4,778,261491,25,334,83,0.30833333333333335,0,0,15,16,8,8,True,True
idare_4x4,779,261492,23,315,84,0.3,0,0,15,16,8,8,True,True
idare_4x4,780,261493,18,359,94,0.234375,0,0,15,16,8,8,True,True
idare_4x4,781,261494,23,315,90,0.296875,0,0,15,16,8,8,True,True
idare_4x4,782,261495,22,329,94,0.265625,0,0,15,16,8,8,True,True
idare_4x4,783,261496,19,301,78,0.390625,0,0,15,16,8,8,True,True
idare_4x4,784,261497,24,334,91,0.24166666666666667,0,0,15,16,8,8,True,True
idare_4x4,785,261498,28,344,97,0.2265625,0,0,15,16,8,8,True,True
idare_4x4,786,261499,24,336,95,0.25,0,0,15,16,8,8,True,True
idare_4x4,787,261500,11,314,91,0.2578125,0,0,15,16,8,8,True,True
idare_4x4,788,261501,24,349,85,0.2916666666666667,0,0,15,16,8,8,True,True
idare_4x4,789,261502,31,355,94,0.25,0,0,15,16,8,8,True,True
idare_4x4,790,261503,24,336,91,0.2421875,0,0,15,16,8,8,True,True
idare_4x4,791,261504,16,335,91,0.2890625,0,0,15,16,8,8,True,True
idare_4x4,792,261505,23,312,90,0.296875,0,0,15,16,8,8,True,True
idare_4x4,793,261506,23,355,93,0.2734375,0,0,15,16,8,8,True,True
idare_4x4,794,261507,32,355,92,0.28125,0,0,15,16,8,8,True,True
idare_4x4,795,261508,25,320,87,0.3125,0,0,15,16,8,8,True,True
idare_4x4,796,261509,29,350,91,0.2734375,0,0,15,16,8,8,True,True
idare_4x4,797,261510,24,311,80,0.3333333333333333,0,0,15,16,8,8,True,True
idare_4x4,798,261511,24,323,88,0.2734375,0,0,15,16,8,8,True,True
idare_4x4,799,261512,16,308,87,0.275,0,0,15,16,8,8,True,True
idare_4x4,800,261513,31,335,96,0.25,0,0,15,16,8,8,True,True
idare_4x4,801,261514,18,274,86,0.2833333333333333,0,0,15,16,8,8,True,True
idare_4x4,802,261515,21,337,82,0.31666666666666665,0,0,15,16,8,8,True,True
idare_4x4,803,261516,13,335,96,0.25,0,0,15,16,8,8,True,True
idare_4x4,804,261517,20,324,85,0.2916666666666667,0,0,15,16,8,8,True,True
idare_4x4,805,261518,30,335,92,0.25,0,0,15,16,8,8,True,True
idare_4x4,806,261519,20,322,90,0.25,0,0,15,16,8,8,True,True
idare_4x4,807,261520,24,329,85,0.2916666666666667,0,0,15,16,8,8,True,True
idare_4x4,808,261521,25,338,93,0.2734375,0,0,15,16,8,8,True,True
idare_4x4,809,261522,11,306,96,0.2109375,0,0,15,16,8,8,True,True
idare_4x4,810,261523,24,344,97,0.2265625,0,0,15,16,8,8,True,True
idare_4x4,811,261524,22,332,84,0.3,0,0,15,16,8,8,True,True
idare_4x4,812,261525,19,316,85,0.2916666666666667,0,0,15,16,8,8,True,True
idare_4x4,813,261526,23,352,91,0.25,0,0,15,16,8,8,True,True
idare_4x4,814,261527,25,325,88,0.3125,0,0,15,16,8,8,True,True
idare_4x4,815,261528,23,363,92,0.28125,0,0,15,16,8,8,True,True
idare_4x4,816,261529,23,351,92,0.2734375,0,0,15,16,8,8,True,True
idare_4x4,817,261530,26,328,96,0.25,0,0,15,16,8,8,True,True
idare_4x4,818,261531,24,350,90,0.296875,0,0,15,16,8,8,True,True
idare_4x4,819,261532,32,342,90,0.296875,0,0,15,16,8,8,True,True
idare_4x4,820,261533,21,367,92,0.25,0,0,15,16,8,8,True,True
idare_4x4,821,261534,22,319,85,0.3125,0,0,15,16,8,8,True,True
idare_4x4,822,261535,14,304,87,0.3203125,0,0,15,16,8,8,True,True
idare_4x4,823,261536,14,334,93,0.2578125,0,0,15,16,8,8,True,True
idare_4x4,824,261537,30,351,93,0.2265625,0,0,15,16,8,8,True,True
idare_4x4,825,261538,18,338,79,0.359375,0,0,15,16,8,8,True,True
idare_4x4,826,261539,11,313,88,0.26666666666666666,0,0,15,16,8,8,True,True
idare_4x4,827,261540,17,339,90,0.296875,0,0,15,16,8,8,True,True
idare_4x4,828,261541,9,345,88,0.26666666666666666,0,0,15,16,8,8,False,True
idare_4x4,829,261542,13,336,96,0.2265625,0,0,15,16,8,8,True,True
idare_4x4,830,261543,26,326,86,0.2890625,0,0,15,16,8,8,True,True
idare_4x4,831,261544,16,343,76,0.40625,0,0,15,16,8,8,True,True
idare_4x4,832,261545,15,313,89,0.265625,0,0,15,16,8,8,True,True
idare_4x4,833,261546,23,328,93,0.2734375,0,0,15,16,8,8,True,True
idare_4x4,834,261547,21,339,93,0.2421875,0,0,15,16,8,8,True,True
idare_4x4,835,261548,15,321,81,0.325,0,0,15,16,8,8,True,True
idare_4x4,836,261549,19,334,81,0.325,0,0,15,16,8,8,True,True
idare_4x4,837,261550,8,270,93,0.2578125,0,0,15,16,8,8,False,True
idare_4x4,838,261551,23,331,91,0.2890625,0,0,15,16,8,8,True,True
idare_4x4,839,261552,30,342,90,0.25,0,0,15,16,8,8,True,True
idare_4x4,840,261553,26,314,85,0.3125,0,0,15,16,8,8,True,True
idare_4x4,841,261554,22,346,88,0.3125,0,0,15,16,8,8,True,True
idare_4x4,842,261555,19,294,92,0.28125,0,0,15,16,8,8,True,True
idare_4x4,843,261556,3,316,88,0.3125,0,0,15,16,8,8,False,False
idare_4x4,844,261557,14,333,89,0.25833333333333336,0,0,15,16,8,8,True,True
idare_4x4,845,261558,16,295,73,0.4296875,0,0,15,16,8,8,True,True
idare_4x4,846,261559,24,343,91,0.2578125,0,0,15,16,8,8,True,True
idare_4x4,847,261560,25,337,93,0.2734375,0,0,15,16,8,8,True,True
idare_4x4,848,261561,14,312,93,0.265625,0,0,15,16,8,8,True,True
idare_4x4,849,261562,31,362,94,0.25,0,0,15,16,8,8,True,True
idare_4x4,850,261563,28,340,91,0.2890625,0,0,15,16,8,8,True,True
idare_4x4,851,261564,26,362,89,0.3046875,0,0,15,16,8,8,True,True
idare_4x4,852,261565,16,335,89,0.3046875,0,0,15,16,8,8,True,True
idare_4x4,853,261566,20,338,84,0.34375,0,0,15,16,8,8,True,True
idare_4x4,854,261567,23,347,96,0.25,0,0,15,16,8,8,True,True
idare_4x4,855,261568,18,337,87,0.2890625,0,0,15,16,8,8,True,True
idare_4x4,856,261569,24,285,82,0.359375,0,0,15,16,8,8,True,True
idare_4x4,857,261570,24,300,92,0.2734375,0,0,15,16,8,8,True,True
idare_4x4,858,261571,17,276,85,0.3359375,0,0,15,16,8,8,True,True
idare_4x4,859,261572,17,319,82,0.31666666666666665,0,0,15,16,8,8,True,True
idare_4x4,860,261573,21,318,89,0.3046875,0,0,15,16,8,8,True,True
idare_4x4,861,261574,18,336,95,0.2578125,0,0,15,16,8,8,True,True
idare_4x4,862,261575,23,314,83,0.3515625,0,0,15,16,8,8,True,True
idare_4x4,863,261576,22,311,86,0.328125,0,0,15,16,8,8,True,True
idare_4x4,864,261577,25,334,88,0.26666666666666666,0,0,15,16,8,8,True,True
idare_4x4,865,261578,21,286,79,0.3828125,0,0,15,16,8,8,True,True
idare_4x4,866,261579,1,294,92,0.23333333333333334,0,0,15,16,8,8,False,False
idare_4x4,867,261580,20,323,75,0.375,0,0,15,16,8,8,True,True
idare_4x4,868,261581,30,310,88,0.3125,0,0,15,16,8,8,True,True
idare_4x4,869,261582,23,336,84,0.34375,0,0,15,16,8,8,True,True
idare_4x4,870,261583,23,340,90,0.25,0,0,15,16,8,8,True,True
idare_4x4,871,261584,19,330,90,0.25,0,0,15,16,8,8,True,True
idare_4x4,872,261585,18,321,96,0.25,0,0,15,16,8,8,True,True
idare_4x4,873,261586,19,344,96,0.25,0,0,15,16,8,8,True,True
idare_4x4,874,261587,17,316,85,0.3125,0,0,15,16,8,8,True,True
idare_4x4,875,261588,31,343,92,0.28125,0,0,15,16,8,8,True,True
idare_4x4,876,261589,30,351,93,0.2578125,0,0,15,16,8,8,True,True
idare_4x4,877,261590,17,327,97,0.2421875,0,0,15,16,8,8,True,True
idare_4x4,878,261591,30,334,86,0.2833333333333333,0,0,15,16,8,8,True,True
idare_4x4,879,261592,20,318,89,0.3046875,0,0,15,16,8,8,True,True
idare_4x4,880,261593,18,361,86,0.3125,0,0,15,16,8,8,True,True
idare_4x4,881,261594,13,335,88,0.26666666666666666,0,0,15,16,8,8,True,True
idare_4x4,882,261595,23,330,99,0.2109375,0,0,15,16,8,8,True,True
idare_4x4,883,261596,30,361,78,0.35,0,0,15,16,8,8,True,True
idare_4x4,884,261597,12,350,96,0.25,0,0,15,16,8,8,True,True
idare_4x4,885,261598,10,350,84,0.34375,0,0,15,16,8,8,True,True
idare_4x4,886,261599,15,339,93,0.234375,0,0,15,16,8,8,True,True
idare_4x4,887,261600,27,347,91,0.2890625,0,0,15,16,8,8,True,True
idare_4x4,888,261601,17,339,76,0.40625,0,0,15,16,8,8,True,True
idare_4x4,889,261602,28,342,88,0.28125,0,0,15,16,8,8,True,True
idare_4x4,890,261603,17,340,95,0.2578125,0,0,15,16,8,8,True,True
idare_4x4,891,261604,20,318,88,0.26666666666666666,0,0,15,16,8,8,True,True
idare_4x4,892,261605,27,345,88,0.3125,0,0,15,16,8,8,True,True
idare_4x4,893,261606,25,360,77,0.35833333333333334,0,0,15,16,8,8,True,True
idare_4x4,894,261607,22,335,91,0.2890625,0,0,15,16,8,8,True,True
idare_4x4,895,261608,12,338,88,0.26666666666666666,0,0,15,16,8,8,True,True
idare_4x4,896,261609,27,362,92,0.2578125,0,0,15,16,8,8,True,True
idare_4x4,897,261610,27,351,94,0.265625,0,0,15,16,8,8,True,True
idare_4x4,898,261611,19,342,86,0.2833333333333333,0,0,15,16,8,8,True,True
idare_4x4,899,261612,24,329,94,0.265625,0,0,15,16,8,8,True,True
idare_4x4,900,261613,27,336,89,0.25833333333333336,0,0,15,16,8,8,True,True
idare_4x4,901,261614,16,335,85,0.3359375,0,0,15,16,8,8,True,True
idare_4x4,902,261615,24,330,92,0.265625,0,0,15,16,8,8,True,True
idare_4x4,903,261616,23,354,88,0.3125,0,0,15,16,8,8,True,True
idare_4x4,904,261617,12,314,92,0.28125,0,0,15,16,8,8,True,True
idare_4x4,905,261618,19,316,93,0.2265625,0,0,15,16,8,8,True,True
idare_4x4,906,261619,33,357,83,0.3515625,0,0,15,16,8,8,True,True
idare_4x4,907,261620,21,322,91,0.2890625,0,0,15,16,8,8,True,True
idare_4x4,908,261621,15,324,79,0.3416666666666667,0,0,15,16,8,8,True,True
idare_4x4,909,261622,14,340,86,0.2833333333333333,0,0,15,16,8,8,True,True
idare_4x4,910,261623,5,298,84,0.3359375,0,0,15,16,8,8,False,True
idare_4x4,911,261624,25,310,84,0.328125,0,0,15,16,8,8,True,True
idare_4x4,912,261625,18,351,92,0.2578125,0,0,15,16,8,8,True,True
idare_4x4,913,261626,14,331,93,0.25,0,0,15,16,8,8,True,True
idare_4x4,914,261627,19,345,88,0.26666666666666666,0,0,15,16,8,8,True,True
idare_4x4,915,261628,19,325,95,0.2578125,0,0,15,16,8,8,True,True
idare_4x4,916,261629,27,339,87,0.3203125,0,0,15,16,8,8,True,True
idare_4x4,917,261630,18,311,88,0.3046875,0,0,15,16,8,8,True,True
idare_4x4,918,261631,27,349,86,0.2833333333333333,0,0,15,16,8,8,True,True
idare_4x4,919,261632,23,307,93,0.2734375,0,0,15,16,8,8,True,True
idare_4x4,920,261633,24,334,95,0.25,0,0,15,16,8,8,True,True
idare_4x4,921,261634,32,358,90,0.2890625,0,0,15,16,8,8,True,True
idare_4x4,922,261635,28,336,92,0.2421875,0,0,15,16,8,8,True,True
idare_4x4,923,261636,24,340,93,0.2734375,0,0,15,16,8,8,True,True
idare_4x4,924,261637,17,338,84,0.34375,0,0,15,16,8,8,True,True
idare_4x4,925,261638,27,344,90,0.296875,0,0,15,16,8,8,True,True
idare_4x4,926,261639,20,342,87,0.275,0,0,15,16,8,8,True,True
idare_4x4,927,261640,19,334,90,0.296875,0,0,15,16,8,8,True,True
idare_4x4,928,261641,9,330,84,0.328125,0,0,15,16,8,8,False,True
idare_4x4,929,261642,20,295,81,0.3671875,0,0,15,16,8,8,True,True
idare_4x4,930,261643,23,330,95,0.2578125,0,0,15,16,8,8,True,True
idare_4x4,931,261644,18,324,85,0.2916666666666667,0,0,15,16,8,8,True,True
idare_4x4,932,261645,23,308,90,0.2578125,0,0,15,16,8,8,True,True
idare_4x4,933,261646,26,361,94,0.265625,0,0,15,16,8,8,True,True
idare_4x4,934,261647,27,357,86,0.3203125,0,0,15,16,8,8,True,True
idare_4x4,935,261648,25,332,96,0.25,0,0,15,16,8,8,True,True
idare_4x4,936,261649,16,324,90,0.265625,0,0,15,16,8,8,True,True
idare_4x4,937,261650,9,332,87,0.3203125,0,0,15,16,8,8,False,True
idare_4x4,938,261651,22,341,84,0.3,0,0,15,16,8,8,True,True
idare_4x4,939,261652,29,344,87,0.3203125,0,0,15,16,8,8,True,True
idare_4x4,940,261653,31,364,91,0.25,0,0,15,16,8,8,True,True
idare_4x4,941,261654,25,293,92,0.28125,0,0,15,16,8,8,True,True
idare_4x4,942,261655,23,358,80,0.3333333333333333,0,0,15,16,8,8,True,True
idare_4x4,943,261656,21,319,84,0.3,0,0,15,16,8,8,True,True
idare_4x4,944,261657,32,339,95,0.2578125,0,0,15,16,8,8,True,True
idare_4x4,945,261658,23,344,80,0.3333333333333333,0,0,15,16,8,8,True,True
idare_4x4,946,261659,32,347,91,0.2890625,0,0,15,16,8,8,True,True
idare_4x4,947,261660,21,324,93,0.265625,0,0,15,16,8,8,True,True
idare_4x4,948,261661,14,317,79,0.34375,0,0,15,16,8,8,True,True
idare_4x4,949,261662,27,348,87,0.275,0,0,15,16,8,8,True,True
idare_4x4,950,261663,5,336,87,0.3125,0,0,15,16,8,8,False,True
idare_4x4,951,261664,27,344,90,0.28125,0,0,15,16,8,8,True,True
idare_4x4,952,261665,14,317,93,0.2734375,0,0,15,16,8,8,True,True
idare_4x4,953,261666,33,362,92,0.23333333333333334,0,0,15,16,8,8,True,True
idare_4x4,954,261667,15,308,90,0.28125,0,0,15,16,8,8,True,True
idare_4x4,955,261668,14,344,89,0.25833333333333336,0,0,15,16,8,8,True,True
idare_4x4,956,261669,25,331,87,0.275,0,0,15,16,8,8,True,True
idare_4x4,957,261670,23,339,89,0.25833333333333336,0,0,15,16,8,8,True,True
idare_4x4,958,261671,20,303,83,0.3515625,0,0,15,16,8,8,True,True
idare_4x4,959,261672,17,323,93,0.25,0,0,15,16,8,8,True,True
idare_4x4,960,261673,7,330,93,0.2734375,0,0,15,16,8,8,False,True
idare_4x4,961,261674,15,344,82,0.34375,0,0,15,16,8,8,True,True
idare_4x4,962,261675,9,329,96,0.25,0,0,15,16,8,8,False,True
idare_4x4,963,261676,21,301,83,0.328125,0,0,15,16,8,8,True,True
idare_4x4,964,261677,23,363,84,0.3,0,0,15,16,8,8,True,True
idare_4x4,965,261678,29,346,88,0.26666666666666666,0,0,15,16,8,8,True,True
idare_4x4,966,261679,18,338,90,0.25,0,0,15,16,8,8,True,True
idare_4x4,967,261680,29,309,85,0.2916666666666667,0,0,15,16,8,8,True,True
idare_4x4,968,261681,21,299,87,0.275,0,0,15,16,8,8,True,True
idare_4x4,969,261682,26,333,89,0.3046875,0,0,15,16,8,8,True,True
idare_4x4,970,261683,28,342,88,0.3125,0,0,15,16,8,8,True,True
idare_4x4,971,261684,29,348,88,0.296875,0,0,15,16,8,8,True,True
idare_4x4,972,261685,20,324,94,0.265625,0,0,15,16,8,8,True,True
idare_4x4,973,261686,23,310,86,0.2833333333333333,0,0,15,16,8,8,True,True
idare_4x4,974,261687,19,343,95,0.2578125,0,0,15,16,8,8,True,True
idare_4x4,975,261688,25,327,83,0.30833333333333335,0,0,15,16,8,8,True,True
idare_4x4,976,261689,23,328,94,0.21875,0,0,15,16,8,8,True,True
idare_4x4,977,261690,23,337,88,0.3125,0,0,15,16,8,8,True,True
idare_4x4,978,261691,18,304,93,0.234375,0,0,15,16,8,8,True,True
idare_4x4,979,261692,27,336,92,0.2578125,0,0,15,16,8,8,True,True
idare_4x4,980,261693,25,335,94,0.234375,0,0,15,16,8,8,True,True
idare_4x4,981,261694,20,334,86,0.328125,0,0,15,16,8,8,True,True
idare_4x4,982,261695,19,355,89,0.25833333333333336,0,0,15,16,8,8,True,True
idare_4x4,983,261696,11,310,88,0.3125,0,0,15,16,8,8,True,True
idare_4x4,984,261697,33,336,83,0.3515625,0,0,15,16,8,8,True,True
idare_4x4,985,261698,26,321,83,0.30833333333333335,0,0,15,16,8,8,True,True
idare_4x4,986,261699,25,320,84,0.3359375,0,0,15,16,8,8,True,True
idare_4x4,987,261700,30,350,78,0.35,0,0,15,16,8,8,True,True
idare_4x4,988,261701,26,358,98,0.234375,0,0,15,16,8,8,True,True
idare_4x4,989,261702,33,351,97,0.2421875,0,0,15,16,8,8,True,True
idare_4x4,990,261703,16,268,91,0.28125,0,0,15,16,8,8,True,True
idare_4x4,991,261704,29,350,93,0.2265625,0,0,15,16,8,8,True,True
idare_4x4,992,261705,18,318,94,0.265625,0,0,15,16,8,8,True,True
idare_4x4,993,261706,18,345,100,0.21875,0,0,15,16,8,8,True,True
idare_4x4,994,261707,26,339,94,0.2421875,0,0,15,16,8,8,True,True
idare_4x4,995,261708,17,311,79,0.3416666666666667,0,0,15,16,8,8,True,True
idare_4x4,996,261709,24,329,81,0.3671875,0,0,15,16,8,8,True,True
idare_4x4,997,261710,11,316,93,0.225,0,0,15,16,8,8,True,True
idare_4x4,998,261711,14,309,82,0.359375,0,0,15,16,8,8,True,True
idare_4x4,999,261712,15,305,84,0.3359375,0,0,15,16,8,8,True,True
idare_5x5,0,1260716,10,386,55,0.28205128205128205,0,0,12,13,6,7,True,True
idare_5x5,1,1260717,12,380,52,0.2777777777777778,0,0,12,13,6,7,True,True
idare_5x5,2,1260718,8,366,53,0.30952380952380953,0,0,12,13,6,7,False,True
idare_5x5,3,1260719,9,361,57,0.24358974358974358,0,0,12,13,6,7,False,True
idare_5x5,4,1260720,13,383,50,0.3055555555555556,0,0,12,13,6,7,True,True
idare_5x5,5,1260721,10,403,56,0.2976190476190476,0,0,12,13,6,7,True,True
idare_5x5,6,1260722,8,387,48,0.3333333333333333,0,0,12,13,6,7,False,True
idare_5x5,7,1260723,3,400,52,0.2777777777777778,0,0,12,13,6,7,False,False
idare_5x5,8,1260724,5,341,56,0.32142857142857145,0,0,12,13,6,7,False,True
idare_5x5,9,1260725,8,391,58,0.2564102564102564,0,0,12,13,6,7,False,True
idare_5x5,10,1260726,10,374,52,0.3076923076923077,0,0,12,13,6,7,True,True
idare_5x5,11,1260727,14,404,52,0.2857142857142857,0,0,12,13,6,7,True,True
idare_5x5,12,1260728,17,387,55,0.3626373626373626,0,0,12,13,6,7,True,True
idare_5x5,13,1260729,11,363,42,0.4166666666666667,0,0,12,13,6,7,True,True
idare_5x5,14,1260730,2,334,54,0.3076923076923077,0,0,12,13,6,7,False,False
idare_5x5,15,1260731,12,395,55,0.25,0,0,12,13,6,7,True,True
idare_5x5,16,1260732,5,337,49,0.3194444444444444,0,0,12,13,6,7,False,True
idare_5x5,17,1260733,13,381,51,0.34615384615384615,0,0,12,13,6,7,True,True
idare_5x5,18,1260734,14,392,54,0.2976190476190476,0,0,12,13,6,7,True,True
idare_5x5,19,1260735,12,380,50,0.3076923076923077,0,0,12,13,6,7,True,True
idare_5x5,20,1260736,4,400,59,0.2967032967032967,0,0,12,13,6,7,False,False
idare_5x5,21,1260737,16,377,53,0.2638888888888889,0,0,12,13,6,7,True,True
idare_5x5,22,1260738,3,392,46,0.41025641025641024,0,0,12,13,6,7,False,False
idare_5x5,23,1260739,12,381,47,0.3472222222222222,0,0,12,13,6,7,True,True
idare_5x5,24,1260740,2,393,50,0.3076923076923077,0,0,12,13,6,7,False,False
idare_5x5,25,1260741,12,392,54,0.2619047619047619,0,0,12,13,6,7,True,True
idare_5x5,26,1260742,0,396,51,0.2916666666666667,2,0,12,13,6,7,False,False
idare_5x5,27,1260743,11,392,58,0.27472527472527475,0,0,12,13,6,7,True,True
idare_5x5,28,1260744,13,388,57,0.32967032967032966,0,0,12,13,6,7,True,True
idare_5x5,29,1260745,14,383,54,0.2857142857142857,0,0,12,13,6,7,True,True
idare_5x5,30,1260746,15,390,52,0.32967032967032966,0,0,12,13,6,7,True,True
idare_5x5,31,1260747,11,348,42,0.4166666666666667,0,0,12,13,6,7,True,True
idare_5x5,32,1260748,11,402,52,0.32051282051282054,0,0,12,13,6,7,True,True
idare_5x5,33,1260749,7,389,55,0.2564102564102564,0,0,12,13,6,7,False,True
idare_5x5,34,1260750,14,390,40,0.4444444444444444,0,0,12,13,6,7,True,True
